town,county,office,district,party,candidate,winner,votes
Auburn,Rockingham,Executive Council,4,D,Christopher Pappas,True,269
Barrington,Strafford,Executive Council,4,D,Christopher Pappas,True,656
Bedford,Hillsborough,Executive Council,4,D,Christopher Pappas,True,939
Bow,Merrimack,Executive Council,4,D,Christopher Pappas,True,671
Candia,Rockingham,Executive Council,4,D,Christopher Pappas,True,219
Chichester,Merrimack,Executive Council,4,D,Christopher Pappas,True,176
Deerfield,Rockingham,Executive Council,4,D,Christopher Pappas,True,248
Epsom,Merrimack,Executive Council,4,D,Christopher Pappas,True,235
Goffstown,Hillsborough,Executive Council,4,D,Christopher Pappas,True,873
Hooksett,Merrimack,Executive Council,4,D,Christopher Pappas,True,591
Lee,Strafford,Executive Council,4,D,Christopher Pappas,True,447
Londonderry,Rockingham,Executive Council,4,D,Christopher Pappas,True,942
Loudon,Merrimack,Executive Council,4,D,Christopher Pappas,True,257
Manchester,Hillsborough,Executive Council,4,D,Christopher Pappas,True,5985
Northwood,Rockingham,Executive Council,4,D,Christopher Pappas,True,249
Nottingham,Rockingham,Executive Council,4,D,Christopher Pappas,True,242
Pembroke,Merrimack,Executive Council,4,D,Christopher Pappas,True,438
Pittsfield,Merrimack,Executive Council,4,D,Christopher Pappas,True,150
Allenstown,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Auburn,Rockingham,Executive Council,4,R,Chuck Rolecek,False,2
Barrington,Strafford,Executive Council,4,R,Chuck Rolecek,False,0
Bedford,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,0
Bow,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Candia,Rockingham,Executive Council,4,R,Chuck Rolecek,False,0
Chichester,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Deerfield,Rockingham,Executive Council,4,R,Chuck Rolecek,False,0
Epsom,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Goffstown,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,2
Hooksett,Merrimack,Executive Council,4,R,Chuck Rolecek,False,1
Lee,Strafford,Executive Council,4,R,Chuck Rolecek,False,0
Londonderry,Rockingham,Executive Council,4,R,Chuck Rolecek,False,1
Loudon,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Manchester,Hillsborough,Executive Council,4,R,Chuck Rolecek,False,11
Northwood,Rockingham,Executive Council,4,R,Chuck Rolecek,False,0
Nottingham,Rockingham,Executive Council,4,R,Chuck Rolecek,False,0
Pembroke,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Pittsfield,Merrimack,Executive Council,4,R,Chuck Rolecek,False,0
Allenstown,Merrimack,Executive Council,4,R,Robert Burns,False,1
Auburn,Rockingham,Executive Council,4,R,Robert Burns,False,0
Barrington,Strafford,Executive Council,4,R,Robert Burns,False,1
Bedford,Hillsborough,Executive Council,4,R,Robert Burns,False,0
Bow,Merrimack,Executive Council,4,R,Robert Burns,False,0
Candia,Rockingham,Executive Council,4,R,Robert Burns,False,1
Chichester,Merrimack,Executive Council,4,R,Robert Burns,False,0
Deerfield,Rockingham,Executive Council,4,R,Robert Burns,False,0
Epsom,Merrimack,Executive Council,4,R,Robert Burns,False,0
Goffstown,Hillsborough,Executive Council,4,R,Robert Burns,False,1
Hooksett,Merrimack,Executive Council,4,R,Robert Burns,False,0
Lee,Strafford,Executive Council,4,R,Robert Burns,False,0
Londonderry,Rockingham,Executive Council,4,R,Robert Burns,False,2
Loudon,Merrimack,Executive Council,4,R,Robert Burns,False,1
Manchester,Hillsborough,Executive Council,4,R,Robert Burns,False,5
Northwood,Rockingham,Executive Council,4,R,Robert Burns,False,0
Nottingham,Rockingham,Executive Council,4,R,Robert Burns,False,0
Pembroke,Merrimack,Executive Council,4,R,Robert Burns,False,0
Pittsfield,Merrimack,Executive Council,4,R,Robert Burns,False,0
Allenstown,Merrimack,Executive Council,4,,Scatter,False,0
Auburn,Rockingham,Executive Council,4,,Scatter,False,3
Barrington,Strafford,Executive Council,4,,Scatter,False,1
Bedford,Hillsborough,Executive Council,4,,Scatter,False,0
Bow,Merrimack,Executive Council,4,,Scatter,False,3
Candia,Rockingham,Executive Council,4,,Scatter,False,0
Chichester,Merrimack,Executive Council,4,,Scatter,False,1
Deerfield,Rockingham,Executive Council,4,,Scatter,False,1
Epsom,Merrimack,Executive Council,4,,Scatter,False,1
Goffstown,Hillsborough,Executive Council,4,,Scatter,False,2
Hooksett,Merrimack,Executive Council,4,,Scatter,False,2
Lee,Strafford,Executive Council,4,,Scatter,False,0
Londonderry,Rockingham,Executive Council,4,,Scatter,False,3
Loudon,Merrimack,Executive Council,4,,Scatter,False,1
Manchester,Hillsborough,Executive Council,4,,Scatter,False,16
Northwood,Rockingham,Executive Council,4,,Scatter,False,0
Nottingham,Rockingham,Executive Council,4,,Scatter,False,1
Pembroke,Merrimack,Executive Council,4,,Scatter,False,0
Pittsfield,Merrimack,Executive Council,4,,Scatter,False,0
Allenstown,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Auburn,Rockingham,Executive Council,4,R,Tom DeBlois,False,0
Barrington,Strafford,Executive Council,4,R,Tom DeBlois,False,0
Bedford,Hillsborough,Executive Council,4,R,Tom DeBlois,False,0
Bow,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Candia,Rockingham,Executive Council,4,R,Tom DeBlois,False,0
Chichester,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Deerfield,Rockingham,Executive Council,4,R,Tom DeBlois,False,0
Epsom,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Goffstown,Hillsborough,Executive Council,4,R,Tom DeBlois,False,0
Hooksett,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Lee,Strafford,Executive Council,4,R,Tom DeBlois,False,0
Londonderry,Rockingham,Executive Council,4,R,Tom DeBlois,False,1
Loudon,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Manchester,Hillsborough,Executive Council,4,R,Tom DeBlois,False,29
Northwood,Rockingham,Executive Council,4,R,Tom DeBlois,False,0
Nottingham,Rockingham,Executive Council,4,R,Tom DeBlois,False,0
Pembroke,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Pittsfield,Merrimack,Executive Council,4,R,Tom DeBlois,False,0
Amherst,Hillsborough,Executive Council,5,R,Dave Wheeler,False,1
Antrim,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Bennington,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Brookline,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Deering,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Dunbarton,Merrimack,Executive Council,5,R,Dave Wheeler,False,0
Fitzwilliam,Cheshire,Executive Council,5,R,Dave Wheeler,False,2
Francestown,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Greenfield,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Greenville,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Hillsborough,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Hollis,Hillsborough,Executive Council,5,R,Dave Wheeler,False,1
Hudson,Hillsborough,Executive Council,5,R,Dave Wheeler,False,1
Jaffrey,Cheshire,Executive Council,5,R,Dave Wheeler,False,0
Litchfield,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Lyndeborough,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Mason,Hillsborough,Executive Council,5,R,Dave Wheeler,False,1
Merrimack,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Milford,Hillsborough,Executive Council,5,R,Dave Wheeler,False,2
Mont Vernon,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Nashua,Hillsborough,Executive Council,5,R,Dave Wheeler,False,4
New Boston,Hillsborough,Executive Council,5,R,Dave Wheeler,False,1
New Ipswich,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Peterborough,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Richmond,Cheshire,Executive Council,5,R,Dave Wheeler,False,0
Rindge,Cheshire,Executive Council,5,R,Dave Wheeler,False,2
Sharon,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Swanzey,Cheshire,Executive Council,5,R,Dave Wheeler,False,1
Temple,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Troy,Cheshire,Executive Council,5,R,Dave Wheeler,False,0
Weare,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Wilton,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Windsor,Hillsborough,Executive Council,5,R,Dave Wheeler,False,0
Amherst,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,664
Antrim,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,187
Bennington,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,93
Brookline,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,262
Deering,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,117
Dunbarton,Merrimack,Executive Council,5,D,Debora B. Pignatelli,True,197
Fitzwilliam,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,168
Francestown,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,154
Greenfield,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,123
Greenville,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,80
Hillsborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,250
Hollis,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,480
Hudson,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,765
Jaffrey,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,349
Litchfield,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,294
Lyndeborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,103
Mason,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,66
Merrimack,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,1051
Milford,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,637
Mont Vernon,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,185
Nashua,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,3512
New Boston,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,380
New Ipswich,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,157
Peterborough,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,735
Richmond,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,97
Rindge,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,207
Sharon,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,46
Swanzey,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,373
Temple,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,132
Troy,Cheshire,Executive Council,5,D,Debora B. Pignatelli,True,102
Weare,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,389
Wilton,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,271
Windsor,Hillsborough,Executive Council,5,D,Debora B. Pignatelli,True,14
Amherst,Hillsborough,Executive Council,5,,Scatter,False,3
Antrim,Hillsborough,Executive Council,5,,Scatter,False,0
Bennington,Hillsborough,Executive Council,5,,Scatter,False,0
Brookline,Hillsborough,Executive Council,5,,Scatter,False,0
Deering,Hillsborough,Executive Council,5,,Scatter,False,0
Dunbarton,Merrimack,Executive Council,5,,Scatter,False,1
Fitzwilliam,Cheshire,Executive Council,5,,Scatter,False,0
Francestown,Hillsborough,Executive Council,5,,Scatter,False,0
Greenfield,Hillsborough,Executive Council,5,,Scatter,False,0
Greenville,Hillsborough,Executive Council,5,,Scatter,False,0
Hillsborough,Hillsborough,Executive Council,5,,Scatter,False,0
Hollis,Hillsborough,Executive Council,5,,Scatter,False,0
Hudson,Hillsborough,Executive Council,5,,Scatter,False,2
Jaffrey,Cheshire,Executive Council,5,,Scatter,False,0
Litchfield,Hillsborough,Executive Council,5,,Scatter,False,0
Lyndeborough,Hillsborough,Executive Council,5,,Scatter,False,0
Mason,Hillsborough,Executive Council,5,,Scatter,False,0
Merrimack,Hillsborough,Executive Council,5,,Scatter,False,0
Milford,Hillsborough,Executive Council,5,,Scatter,False,2
Mont Vernon,Hillsborough,Executive Council,5,,Scatter,False,0
Nashua,Hillsborough,Executive Council,5,,Scatter,False,10
New Boston,Hillsborough,Executive Council,5,,Scatter,False,0
New Ipswich,Hillsborough,Executive Council,5,,Scatter,False,0
Peterborough,Hillsborough,Executive Council,5,,Scatter,False,0
Richmond,Cheshire,Executive Council,5,,Scatter,False,2
Rindge,Cheshire,Executive Council,5,,Scatter,False,0
Sharon,Hillsborough,Executive Council,5,,Scatter,False,0
Swanzey,Cheshire,Executive Council,5,,Scatter,False,2
Temple,Hillsborough,Executive Council,5,,Scatter,False,0
Troy,Cheshire,Executive Council,5,,Scatter,False,0
Weare,Hillsborough,Executive Council,5,,Scatter,False,0
Wilton,Hillsborough,Executive Council,5,,Scatter,False,0
Windsor,Hillsborough,Executive Council,5,,Scatter,False,0
