town,county,office,district,party,candidate,winner,votes
Goffstown,Hillsborough,State Representative,6,,Scatter,False,0
Goffstown,Hillsborough,State Representative,6,D,Zackeroff,False,0
Bedford,Hillsborough,State Representative,7,R,Castle IV,False,449
Bedford,Hillsborough,State Representative,7,R,Cebrowski,True,1708
Bedford,Hillsborough,State Representative,7,R,Danielson,True,1628
Bedford,Hillsborough,State Representative,7,R,Graham,True,1449
Bedford,Hillsborough,State Representative,7,R,Haykinson,False,755
Bedford,Hillsborough,State Representative,7,R,K.D. Murphy,True,989
Bedford,Hillsborough,State Representative,7,R,Keith Murphy,True,1452
Bedford,Hillsborough,State Representative,7,R,Richards,False,680
Bedford,Hillsborough,State Representative,7,R,Villeneuve,True,1923
Bedford,Hillsborough,State Representative,7,D,Dupuis,False,0
Bedford,Hillsborough,State Representative,7,D,G. Boyer,False,0
Bedford,Hillsborough,State Representative,7,D,Hanauer,False,0
Bedford,Hillsborough,State Representative,7,D,J. Boyer,False,0
Bedford,Hillsborough,State Representative,7,D,Jones,False,0
Bedford,Hillsborough,State Representative,7,D,Poltronieri,False,3
Bedford,Hillsborough,State Representative,7,,Scatter,False,4
Manchester,Hillsborough,State Representative,8,R,Beaudoin,True,861
Manchester,Hillsborough,State Representative,8,D,Goley,False,3
Manchester,Hillsborough,State Representative,8,,LaChance,False,50
Manchester,Hillsborough,State Representative,8,D,Ramsey,False,1
Manchester,Hillsborough,State Representative,8,,Scatter,False,22
Manchester,Hillsborough,State Representative,9,R,Ball,True,314
Manchester,Hillsborough,State Representative,9,D,DiSilvestro,False,0
Manchester,Hillsborough,State Representative,9,D,Evans,False,0
Manchester,Hillsborough,State Representative,9,R,Hutchinson,True,428
Manchester,Hillsborough,State Representative,9,,Scatter,False,5
Manchester,Hillsborough,State Representative,9,D,Thompson,False,0
Manchester,Hillsborough,State Representative,9,R,Whitfield,False,244
Manchester,Hillsborough,State Representative,10,D,Jeudy,False,4
Manchester,Hillsborough,State Representative,10,,Scatter,False,9
Manchester,Hillsborough,State Representative,10,D,Sullivan,False,1
Manchester,Hillsborough,State Representative,11,R,Callahan III,True,234
Manchester,Hillsborough,State Representative,11,R,Ghose,False,151
Manchester,Hillsborough,State Representative,11,D,Levasseur,False,1
Manchester,Hillsborough,State Representative,11,R,Martin,True,222
Manchester,Hillsborough,State Representative,11,,Scatter,False,5
Manchester,Hillsborough,State Representative,11,D,Walsh,False,0
Manchester,Hillsborough,State Representative,12,R,Garthwaite,True,243
Manchester,Hillsborough,State Representative,12,D,Komi,False,0
Manchester,Hillsborough,State Representative,12,D,O'Flaherty,False,0
Manchester,Hillsborough,State Representative,12,D,Rokas,False,0
Manchester,Hillsborough,State Representative,12,,Scatter,False,0
Manchester,Hillsborough,State Representative,13,D,Baroody,False,0
Manchester,Hillsborough,State Representative,13,R,Gagne,True,405
Manchester,Hillsborough,State Representative,13,D,Hackett,False,0
Manchester,Hillsborough,State Representative,13,R,Infantine,True,579
Manchester,Hillsborough,State Representative,13,,Scatter,False,3
Manchester,Hillsborough,State Representative,14,D,C. Terrio,False,0
Manchester,Hillsborough,State Representative,14,R,Cole,True,343
Manchester,Hillsborough,State Representative,14,D,Garrity,False,0
Manchester,Hillsborough,State Representative,14,R,R. Terrio,True,311
Manchester,Hillsborough,State Representative,14,,Scatter,False,5
Manchester,Hillsborough,State Representative,14,D,Williams,False,1
Manchester,Hillsborough,State Representative,15,D,Curran,False,0
Manchester,Hillsborough,State Representative,15,R,Proulx,True,524
Manchester,Hillsborough,State Representative,15,,Scatter,False,6
Manchester,Hillsborough,State Representative,15,D,Thomas Katsiantonis,False,0
Manchester,Hillsborough,State Representative,15,R,Vaillancourt,True,373
Manchester,Hillsborough,State Representative,15,R,"Webb, Jr.",False,269
Manchester,Hillsborough,State Representative,16,R,Barry,True,303
Manchester,Hillsborough,State Representative,16,R,Frye,False,199
Manchester,Hillsborough,State Representative,16,D,McCloskey,False,0
Manchester,Hillsborough,State Representative,16,R,Sawyer,True,213
Manchester,Hillsborough,State Representative,16,,Scatter,False,4
Manchester,Hillsborough,State Representative,16,D,Shaw,False,0
Manchester,Hillsborough,State Representative,17,D,George Katsiantonis,False,1
Manchester,Hillsborough,State Representative,17,R,Messier,True,436
Manchester,Hillsborough,State Representative,17,,Scatter,False,8
Manchester,Hillsborough,State Representative,17,R,Simmons,True,357
Manchester,Hillsborough,State Representative,17,D,Smith,False,0
Manchester,Hillsborough,State Representative,18,R,Holmes,True,242
Manchester,Hillsborough,State Representative,18,D,Sample,False,0
Manchester,Hillsborough,State Representative,18,R,Sandblade,True,319
Manchester,Hillsborough,State Representative,18,,Scatter,False,0
Manchester,Hillsborough,State Representative,18,D,Winters,False,0
Manchester,Hillsborough,State Representative,19,D,Backus,False,1
Manchester,Hillsborough,State Representative,19,R,Feoli,False,164
Manchester,Hillsborough,State Representative,19,R,Gonzalez,True,338
Manchester,Hillsborough,State Representative,19,D,Knoy,False,1
Manchester,Hillsborough,State Representative,19,R,Marston,True,287
Manchester,Hillsborough,State Representative,19,,Scatter,False,4
Litchfield,Hillsborough,State Representative,20,R,Boehm,True,409
Litchfield,Hillsborough,State Representative,20,R,Byron,True,395
Litchfield,Hillsborough,State Representative,20,R,Gandia,False,390
Litchfield,Hillsborough,State Representative,20,,Scatter,False,1
Merrimack,Hillsborough,State Representative,21,R,Barry,True,1449
Merrimack,Hillsborough,State Representative,21,R,Coyer,False,643
Merrimack,Hillsborough,State Representative,21,R,Hinch,True,1593
Merrimack,Hillsborough,State Representative,21,R,Notter,True,1420
Merrimack,Hillsborough,State Representative,21,R,Oberlander,False,904
Merrimack,Hillsborough,State Representative,21,R,Pellegrino,True,1533
Merrimack,Hillsborough,State Representative,21,R,Stroud,True,1045
Merrimack,Hillsborough,State Representative,21,R,Thomas,True,1145
Merrimack,Hillsborough,State Representative,21,D,Rotast,False,3
Merrimack,Hillsborough,State Representative,21,D,Rothman,False,0
Merrimack,Hillsborough,State Representative,21,,Scatter,False,28
Amherst,Hillsborough,State Representative,22,D,Chandley,False,2
Amherst,Hillsborough,State Representative,22,R,Hansen,True,774
Amherst,Hillsborough,State Representative,22,D,Morgan,False,2
Amherst,Hillsborough,State Representative,22,R,Panasiti,False,457
Amherst,Hillsborough,State Representative,22,R,Rowe,True,797
Amherst,Hillsborough,State Representative,22,,Scatter,False,30
Amherst,Hillsborough,State Representative,22,D,Shonle,False,0
Amherst,Hillsborough,State Representative,22,R,Stepanek,True,800
Milford,Hillsborough,State Representative,23,R,"Koch, Jr.",False,433
Milford,Hillsborough,State Representative,23,R,Palmer,True,698
Milford,Hillsborough,State Representative,23,R,Seale,True,594
Milford,Hillsborough,State Representative,23,R,Sweeney,True,629
Milford,Hillsborough,State Representative,23,R,Willette,True,876
Milford,Hillsborough,State Representative,23,D,Heden,False,1
Milford,Hillsborough,State Representative,23,D,Hughes,False,0
Milford,Hillsborough,State Representative,23,D,Salmon,False,0
Milford,Hillsborough,State Representative,23,,Scatter,False,13
Milford,Hillsborough,State Representative,23,D,Tilton,False,0
Peterborough,Hillsborough,State Representative,24,D,Hammond,False,1
Peterborough,Hillsborough,State Representative,24,D,Leishman,False,1
Peterborough,Hillsborough,State Representative,24,R,Marcus,True,387
Peterborough,Hillsborough,State Representative,24,,Scatter,False,19
New Ipswich,Hillsborough,State Representative,25,D,Ayvazian,False,0
Sharon,Hillsborough,State Representative,25,D,Ayvazian,False,0
Temple,Hillsborough,State Representative,25,D,Ayvazian,False,0
New Ipswich,Hillsborough,State Representative,25,R,Coffey,True,284
Sharon,Hillsborough,State Representative,25,R,Coffey,True,29
Temple,Hillsborough,State Representative,25,R,Coffey,True,90
New Ipswich,Hillsborough,State Representative,25,D,Daler,False,2
Sharon,Hillsborough,State Representative,25,D,Daler,False,0
Temple,Hillsborough,State Representative,25,D,Daler,False,0
New Ipswich,Hillsborough,State Representative,25,R,Parison,True,219
Sharon,Hillsborough,State Representative,25,R,Parison,True,25
Temple,Hillsborough,State Representative,25,R,Parison,True,80
New Ipswich,Hillsborough,State Representative,25,,Scatter,False,3
Sharon,Hillsborough,State Representative,25,,Scatter,False,1
Temple,Hillsborough,State Representative,25,,Scatter,False,2
Brookline,Hillsborough,State Representative,26,R,Flanagan,True,300
Mason,Hillsborough,State Representative,26,R,Flanagan,True,83
Brookline,Hillsborough,State Representative,26,D,Levesque,False,6
Mason,Hillsborough,State Representative,26,D,Levesque,False,0
Brookline,Hillsborough,State Representative,26,R,Ogden,True,305
Mason,Hillsborough,State Representative,26,R,Ogden,True,93
Brookline,Hillsborough,State Representative,26,D,Rater,False,1
Mason,Hillsborough,State Representative,26,D,Rater,False,0
Brookline,Hillsborough,State Representative,26,,Scatter,False,3
Mason,Hillsborough,State Representative,26,,Scatter,False,0
Hollis,Hillsborough,State Representative,27,D,Backer,False,0
Hollis,Hillsborough,State Representative,27,R,Belanger,True,656
Hollis,Hillsborough,State Representative,27,R,Gargasz,True,485
Hollis,Hillsborough,State Representative,27,D,McGhee,False,2
Hollis,Hillsborough,State Representative,27,,Scatter,False,10
Nashua,Hillsborough,State Representative,28,R,Avard,True,396
Nashua,Hillsborough,State Representative,28,D,Gale,False,1
Nashua,Hillsborough,State Representative,28,D,Kopka,False,0
Nashua,Hillsborough,State Representative,28,R,Lanzara,False,336
Nashua,Hillsborough,State Representative,28,R,McGuinness,True,431
Nashua,Hillsborough,State Representative,28,R,Rak,False,214
Nashua,Hillsborough,State Representative,28,,Scatter,False,6
Nashua,Hillsborough,State Representative,28,D,Schmidt,False,0
Nashua,Hillsborough,State Representative,28,R,Seidel,True,428
Nashua,Hillsborough,State Representative,29,R,Balboni,True,288
Nashua,Hillsborough,State Representative,29,D,Hackel,False,1
Nashua,Hillsborough,State Representative,29,R,McCarthy,True,317
Nashua,Hillsborough,State Representative,29,R,McClarren,True,267
Nashua,Hillsborough,State Representative,29,,Scatter,False,8
Nashua,Hillsborough,State Representative,29,D,Shaff,False,1
Nashua,Hillsborough,State Representative,29,D,Vail,False,1
Nashua,Hillsborough,State Representative,29,R,Ziehm III,False,234
Nashua,Hillsborough,State Representative,30,R,Hohensee,True,247
Nashua,Hillsborough,State Representative,30,D,MacKay,False,0
Nashua,Hillsborough,State Representative,30,D,Rhodes,False,0
Nashua,Hillsborough,State Representative,30,D,Rosenwald,False,0
Nashua,Hillsborough,State Representative,30,,Scatter,False,3
Nashua,Hillsborough,State Representative,30,R,Schoneman,True,286
Nashua,Hillsborough,State Representative,30,R,Scontsas,True,329
Nashua,Hillsborough,State Representative,31,D,Cote,False,0
Nashua,Hillsborough,State Representative,31,D,Gorman,False,4
Nashua,Hillsborough,State Representative,31,R,Heitmiller,True,138
Nashua,Hillsborough,State Representative,31,D,Laughton,False,0
Nashua,Hillsborough,State Representative,31,,Scatter,False,2
Nashua,Hillsborough,State Representative,31,R,Van Twuyver,True,140
Nashua,Hillsborough,State Representative,32,R,DuBois,False,157
Nashua,Hillsborough,State Representative,32,D,Kelley,False,0
Nashua,Hillsborough,State Representative,32,R,LeBrun,True,391
Nashua,Hillsborough,State Representative,32,D,MacAuslan,False,0
Nashua,Hillsborough,State Representative,32,R,Murotake,True,433
Nashua,Hillsborough,State Representative,32,R,Palmer,False,184
Nashua,Hillsborough,State Representative,32,D,Pedersen,False,0
Nashua,Hillsborough,State Representative,32,,Scatter,False,2
Nashua,Hillsborough,State Representative,32,R,Summers,True,192
Nashua,Hillsborough,State Representative,33,D,Booras,False,1
Nashua,Hillsborough,State Representative,33,R,Buxton,True,244
Nashua,Hillsborough,State Representative,33,D,Campbell,False,1
Nashua,Hillsborough,State Representative,33,D,Gidge,False,1
Nashua,Hillsborough,State Representative,33,R,Saunders,True,169
Nashua,Hillsborough,State Representative,33,,Scatter,False,2
Nashua,Hillsborough,State Representative,33,R,Surbey,True,186
Nashua,Hillsborough,State Representative,34,D,Carroll,False,0
Nashua,Hillsborough,State Representative,34,R,Casey,False,164
Nashua,Hillsborough,State Representative,34,R,Erickson,True,183
Nashua,Hillsborough,State Representative,34,D,Garcia,False,0
Nashua,Hillsborough,State Representative,34,R,Hogan,True,235
Nashua,Hillsborough,State Representative,34,,Scatter,False,0
Nashua,Hillsborough,State Representative,34,D,Soucy,False,0
Nashua,Hillsborough,State Representative,34,R,Twombly,True,271
Nashua,Hillsborough,State Representative,35,D,Hansberry,False,0
Nashua,Hillsborough,State Representative,35,R,Joransen,True,289
Nashua,Hillsborough,State Representative,35,D,LaPlante,False,0
Nashua,Hillsborough,State Representative,35,D,Nelson,False,0
Nashua,Hillsborough,State Representative,35,R,Reed,True,230
Nashua,Hillsborough,State Representative,35,,Scatter,False,2
Nashua,Hillsborough,State Representative,35,R,Silva,True,344
Nashua,Hillsborough,State Representative,35,R,Stebbins,False,191
Nashua,Hillsborough,State Representative,36,R,Brown,True,322
Nashua,Hillsborough,State Representative,36,D,Harriott-Gathright,False,0
Nashua,Hillsborough,State Representative,36,D,Jack,False,0
Nashua,Hillsborough,State Representative,36,D,"O'Brien, Sr.",False,2
Nashua,Hillsborough,State Representative,36,R,Ohm,True,369
Nashua,Hillsborough,State Representative,36,R,Robbins,True,302
Nashua,Hillsborough,State Representative,36,,Scatter,False,3
Hudson,Hillsborough,State Representative,37,R,Culbert,True,587
Pelham,Hillsborough,State Representative,37,R,Culbert,True,387
Hudson,Hillsborough,State Representative,37,R,Haefner,True,975
Pelham,Hillsborough,State Representative,37,R,Haefner,True,318
Hudson,Hillsborough,State Representative,37,R,Jasper,True,900
Pelham,Hillsborough,State Representative,37,R,Jasper,True,289
Hudson,Hillsborough,State Representative,37,R,L. Ober,True,973
Pelham,Hillsborough,State Representative,37,R,L. Ober,True,387
Hudson,Hillsborough,State Representative,37,R,LeVasseur,True,750
Pelham,Hillsborough,State Representative,37,R,LeVasseur,True,269
Hudson,Hillsborough,State Representative,37,R,Maltz,False,572
Pelham,Hillsborough,State Representative,37,R,Maltz,False,228
Hudson,Hillsborough,State Representative,37,R,McGuire,True,634
Pelham,Hillsborough,State Representative,37,R,McGuire,True,238
Hudson,Hillsborough,State Representative,37,D,McGuire,False,0
Pelham,Hillsborough,State Representative,37,D,McGuire,False,1
Hudson,Hillsborough,State Representative,37,D,Muller,False,0
Pelham,Hillsborough,State Representative,37,D,Muller,False,0
Hudson,Hillsborough,State Representative,37,,Scatter,False,20
Pelham,Hillsborough,State Representative,37,,Scatter,False,9
Hudson,Hillsborough,State Representative,37,D,Schnei-derman,False,0
Pelham,Hillsborough,State Representative,37,D,Schnei-derman,False,1
Hudson,Hillsborough,State Representative,37,D,Urrutia,False,0
Pelham,Hillsborough,State Representative,37,D,Urrutia,False,0
Antrim,Hillsborough,State Representative,38,D,Eaton,False,0
Bennington,Hillsborough,State Representative,38,D,Eaton,False,0
Francestown,Hillsborough,State Representative,38,D,Eaton,False,0
Greenfield,Hillsborough,State Representative,38,D,Eaton,False,0
Greenville,Hillsborough,State Representative,38,D,Eaton,False,0
Hancock,Hillsborough,State Representative,38,D,Eaton,False,0
Hillsborough,Hillsborough,State Representative,38,D,Eaton,False,0
Lyndeborough,Hillsborough,State Representative,38,D,Eaton,False,0
Wilton,Hillsborough,State Representative,38,D,Eaton,False,0
Windsor,Hillsborough,State Representative,38,D,Eaton,False,0
Antrim,Hillsborough,State Representative,38,R,Edelblut,True,100
Bennington,Hillsborough,State Representative,38,R,Edelblut,True,53
Francestown,Hillsborough,State Representative,38,R,Edelblut,True,116
Greenfield,Hillsborough,State Representative,38,R,Edelblut,True,77
Greenville,Hillsborough,State Representative,38,R,Edelblut,True,55
Hancock,Hillsborough,State Representative,38,R,Edelblut,True,102
Hillsborough,Hillsborough,State Representative,38,R,Edelblut,True,212
Lyndeborough,Hillsborough,State Representative,38,R,Edelblut,True,99
Wilton,Hillsborough,State Representative,38,R,Edelblut,True,193
Windsor,Hillsborough,State Representative,38,R,Edelblut,True,16
Antrim,Hillsborough,State Representative,38,D,McNamara,False,0
Bennington,Hillsborough,State Representative,38,D,McNamara,False,0
Francestown,Hillsborough,State Representative,38,D,McNamara,False,0
Greenfield,Hillsborough,State Representative,38,D,McNamara,False,0
Greenville,Hillsborough,State Representative,38,D,McNamara,False,0
Hancock,Hillsborough,State Representative,38,D,McNamara,False,0
Hillsborough,Hillsborough,State Representative,38,D,McNamara,False,0
Lyndeborough,Hillsborough,State Representative,38,D,McNamara,False,0
Wilton,Hillsborough,State Representative,38,D,McNamara,False,0
Windsor,Hillsborough,State Representative,38,D,McNamara,False,0
Antrim,Hillsborough,State Representative,38,R,Riley,True,135
Bennington,Hillsborough,State Representative,38,R,Riley,True,86
Francestown,Hillsborough,State Representative,38,R,Riley,True,136
Greenfield,Hillsborough,State Representative,38,R,Riley,True,88
Greenville,Hillsborough,State Representative,38,R,Riley,True,69
Hancock,Hillsborough,State Representative,38,R,Riley,True,132
Hillsborough,Hillsborough,State Representative,38,R,Riley,True,259
Lyndeborough,Hillsborough,State Representative,38,R,Riley,True,121
Wilton,Hillsborough,State Representative,38,R,Riley,True,191
Windsor,Hillsborough,State Representative,38,R,Riley,True,19
Antrim,Hillsborough,State Representative,38,,Scatter,False,4
Bennington,Hillsborough,State Representative,38,,Scatter,False,1
Francestown,Hillsborough,State Representative,38,,Scatter,False,0
Greenfield,Hillsborough,State Representative,38,,Scatter,False,0
Greenville,Hillsborough,State Representative,38,,Scatter,False,0
Hancock,Hillsborough,State Representative,38,,Scatter,False,2
Hillsborough,Hillsborough,State Representative,38,,Scatter,False,2
Lyndeborough,Hillsborough,State Representative,38,,Scatter,False,1
Wilton,Hillsborough,State Representative,38,,Scatter,False,1
Windsor,Hillsborough,State Representative,38,,Scatter,False,0
Deering,Hillsborough,State Representative,39,D,Gill,False,0
Goffstown,Hillsborough,State Representative,39,D,Gill,False,1
Weare,Hillsborough,State Representative,39,D,Gill,False,0
Deering,Hillsborough,State Representative,39,,Scatter,False,0
Goffstown,Hillsborough,State Representative,39,,Scatter,False,6
Weare,Hillsborough,State Representative,39,,Scatter,False,3
Deering,Hillsborough,State Representative,39,R,Warden,True,158
Goffstown,Hillsborough,State Representative,39,R,Warden,True,1438
Weare,Hillsborough,State Representative,39,R,Warden,True,586
Hollis,Hillsborough,State Representative,40,R,Daniels,True,427
Milford,Hillsborough,State Representative,40,R,Daniels,True,898
Mont Vernon,Hillsborough,State Representative,40,R,Daniels,True,191
New Boston,Hillsborough,State Representative,40,R,Daniels,True,395
Hollis,Hillsborough,State Representative,40,R,Linn,False,122
Milford,Hillsborough,State Representative,40,R,Linn,False,166
Mont Vernon,Hillsborough,State Representative,40,R,Linn,False,89
New Boston,Hillsborough,State Representative,40,R,Linn,False,124
Hollis,Hillsborough,State Representative,40,D,Mullaney,False,2
Milford,Hillsborough,State Representative,40,D,Mullaney,False,0
Mont Vernon,Hillsborough,State Representative,40,D,Mullaney,False,0
New Boston,Hillsborough,State Representative,40,D,Mullaney,False,1
Hollis,Hillsborough,State Representative,40,,Scatter,False,4
Milford,Hillsborough,State Representative,40,,Scatter,False,3
Mont Vernon,Hillsborough,State Representative,40,,Scatter,False,1
New Boston,Hillsborough,State Representative,40,,Scatter,False,2
Amherst,Hillsborough,State Representative,41,D,Gerzon,False,0
Bedford,Hillsborough,State Representative,41,D,Gerzon,False,2
Amherst,Hillsborough,State Representative,41,R,Sanborn,True,892
Bedford,Hillsborough,State Representative,41,R,Sanborn,True,2188
Amherst,Hillsborough,State Representative,41,,Scatter,False,0
Bedford,Hillsborough,State Representative,41,,Scatter,False,13
Manchester,Hillsborough,State Representative,42,R,Frost,True,1090
Manchester,Hillsborough,State Representative,42,D,Long,False,4
Manchester,Hillsborough,State Representative,42,,Scatter,False,12
Manchester,Hillsborough,State Representative,42,D,Sullivan,False,4
Manchester,Hillsborough,State Representative,42,R,Thibault,True,1355
Manchester,Hillsborough,State Representative,43,,Mattenly,False,29
Manchester,Hillsborough,State Representative,43,D,Palangas,False,0
Manchester,Hillsborough,State Representative,43,D,Pinder,False,0
Manchester,Hillsborough,State Representative,43,,Prescott,False,37
Manchester,Hillsborough,State Representative,43,,Scatter,False,48
Manchester,Hillsborough,State Representative,43,R,Shoults,True,984
Manchester,Hillsborough,State Representative,43,R,Souza,True,1427
Litchfield,Hillsborough,State Representative,44,D,Haworth,False,0
Manchester,Hillsborough,State Representative,44,D,Haworth,False,0
Litchfield,Hillsborough,State Representative,44,R,Lambert,True,450
Manchester,Hillsborough,State Representative,44,R,Lambert,True,764
Litchfield,Hillsborough,State Representative,44,R,Martel,True,467
Manchester,Hillsborough,State Representative,44,R,Martel,True,916
Litchfield,Hillsborough,State Representative,44,,Scatter,False,4
Manchester,Hillsborough,State Representative,44,,Scatter,False,6
Litchfield,Hillsborough,State Representative,44,D,Scheiner,False,1
Manchester,Hillsborough,State Representative,44,D,Scheiner,False,0
Manchester,Hillsborough,State Representative,45,D,Beaulieu,False,2
Manchester,Hillsborough,State Representative,45,R,Bergevin,False,644
Manchester,Hillsborough,State Representative,45,D,Boisvert,False,2
Manchester,Hillsborough,State Representative,45,R,Hirschmann,True,836
Manchester,Hillsborough,State Representative,45,,Scatter,False,13
Manchester,Hillsborough,State Representative,45,R,Swank,True,685
Andover,Merrimack,State Representative,1,R,Coffey,True,218
Danbury,Merrimack,State Representative,1,R,Coffey,True,100
Salisbury,Merrimack,State Representative,1,R,Coffey,True,122
Andover,Merrimack,State Representative,1,D,Ratzki,False,10
Danbury,Merrimack,State Representative,1,D,Ratzki,False,0
Salisbury,Merrimack,State Representative,1,D,Ratzki,False,1
Andover,Merrimack,State Representative,1,,Scatter,False,1
Danbury,Merrimack,State Representative,1,,Scatter,False,0
Salisbury,Merrimack,State Representative,1,,Scatter,False,2
Franklin,Merrimack,State Representative,2,D,Burns,False,2
Hill,Merrimack,State Representative,2,D,Burns,False,1
Franklin,Merrimack,State Representative,2,D,Carrier,False,0
Hill,Merrimack,State Representative,2,D,Carrier,False,0
Franklin,Merrimack,State Representative,2,R,Mason,True,249
Hill,Merrimack,State Representative,2,R,Mason,True,67
Franklin,Merrimack,State Representative,2,R,Reed,True,242
Hill,Merrimack,State Representative,2,R,Reed,True,84
Franklin,Merrimack,State Representative,2,,Scatter,False,8
Hill,Merrimack,State Representative,2,,Scatter,False,2
Franklin,Merrimack,State Representative,3,R,Hill,True,176
Northfield,Merrimack,State Representative,3,R,Hill,True,310
Franklin,Merrimack,State Representative,3,,Scatter,False,0
Northfield,Merrimack,State Representative,3,,Scatter,False,1
Franklin,Merrimack,State Representative,3,D,Tilton,False,0
Northfield,Merrimack,State Representative,3,D,Tilton,False,1
Franklin,Merrimack,State Representative,3,R,Virtue,True,98
Northfield,Merrimack,State Representative,3,R,Virtue,True,154
Franklin,Merrimack,State Representative,3,D,Webb,False,0
Northfield,Merrimack,State Representative,3,D,Webb,False,1
Sutton,Merrimack,State Representative,4,R,Cooper,True,182
Wilmot,Merrimack,State Representative,4,R,Cooper,True,142
Sutton,Merrimack,State Representative,4,,Scatter,False,1
Wilmot,Merrimack,State Representative,4,,Scatter,False,4
Sutton,Merrimack,State Representative,4,D,Schamberg,False,0
Wilmot,Merrimack,State Representative,4,D,Schamberg,False,0
New London,Merrimack,State Representative,5,D,Ebel,False,22
Newbury,Merrimack,State Representative,5,D,Ebel,False,2
New London,Merrimack,State Representative,5,R,Kidder,True,428
Newbury,Merrimack,State Representative,5,R,Kidder,True,141
New London,Merrimack,State Representative,5,D,Russell,False,1
Newbury,Merrimack,State Representative,5,D,Russell,False,0
New London,Merrimack,State Representative,5,,Scatter,False,3
Newbury,Merrimack,State Representative,5,,Scatter,False,1
New London,Merrimack,State Representative,5,R,Winter,True,377
Newbury,Merrimack,State Representative,5,R,Winter,True,200
Bradford,Merrimack,State Representative,6,D,French,False,4
Henniker,Merrimack,State Representative,6,D,French,False,4
Bradford,Merrimack,State Representative,6,D,Hirsch,False,7
Henniker,Merrimack,State Representative,6,D,Hirsch,False,3
Bradford,Merrimack,State Representative,6,D,Kjellman,False,1
Henniker,Merrimack,State Representative,6,D,Kjellman,False,7
Bradford,Merrimack,State Representative,6,R,Lindsley,True,186
Henniker,Merrimack,State Representative,6,R,Lindsley,True,337
Bradford,Merrimack,State Representative,6,,Scatter,False,12
Henniker,Merrimack,State Representative,6,,Scatter,False,12
Warner,Merrimack,State Representative,7,D,Carson,False,3
Webster,Merrimack,State Representative,7,D,Carson,False,0
Warner,Merrimack,State Representative,7,R,French,False,104
Webster,Merrimack,State Representative,7,R,French,False,115
Warner,Merrimack,State Representative,7,R,Olsen,True,166
Webster,Merrimack,State Representative,7,R,Olsen,True,84
Warner,Merrimack,State Representative,7,,Scatter,False,0
Webster,Merrimack,State Representative,7,,Scatter,False,0
Boscawen,Merrimack,State Representative,8,D,Alicia,False,0
Boscawen,Merrimack,State Representative,8,,Scatter,False,0
Canterbury,Merrimack,State Representative,9,D,Dole III,False,1
Loudon,Merrimack,State Representative,9,D,Dole III,False,1
Canterbury,Merrimack,State Representative,9,R,"Kreis, Sr.",True,146
Loudon,Merrimack,State Representative,9,R,"Kreis, Sr.",True,369
Canterbury,Merrimack,State Representative,9,R,Lockwood,True,171
Loudon,Merrimack,State Representative,9,R,Lockwood,True,268
Canterbury,Merrimack,State Representative,9,D,Moffett,False,2
Loudon,Merrimack,State Representative,9,D,Moffett,False,7
Canterbury,Merrimack,State Representative,9,D,Saunderson,False,1
Loudon,Merrimack,State Representative,9,D,Saunderson,False,9
Canterbury,Merrimack,State Representative,9,,Scatter,False,2
Loudon,Merrimack,State Representative,9,,Scatter,False,9
Canterbury,Merrimack,State Representative,9,R,Shaikh,False,111
Loudon,Merrimack,State Representative,9,R,Shaikh,False,230
Concord,Merrimack,State Representative,10,R,Johnson,True,163
Hopkinton,Merrimack,State Representative,10,R,Johnson,True,317
Concord,Merrimack,State Representative,10,R,Kennedy,True,187
Hopkinton,Merrimack,State Representative,10,R,Kennedy,True,370
Concord,Merrimack,State Representative,10,D,Richardson,False,0
Hopkinton,Merrimack,State Representative,10,D,Richardson,False,3
Concord,Merrimack,State Representative,10,D,Rosano,False,163
Hopkinton,Merrimack,State Representative,10,D,Rosano,False,273
Concord,Merrimack,State Representative,10,,Scatter,False,7
Hopkinton,Merrimack,State Representative,10,,Scatter,False,12
Concord,Merrimack,State Representative,10,D,Wallner,False,1
Hopkinton,Merrimack,State Representative,10,D,Wallner,False,1
Concord,Merrimack,State Representative,11,,Scatter,False,11
Concord,Merrimack,State Representative,11,D,Shurtleff,False,23
Concord,Merrimack,State Representative,11,D,Welch,False,0
Concord,Merrimack,State Representative,12,D,Henle,False,0
Concord,Merrimack,State Representative,12,,Scatter,False,9
Concord,Merrimack,State Representative,13,D,Frazer,False,1
Concord,Merrimack,State Representative,13,,Scatter,False,12
Concord,Merrimack,State Representative,14,D,MacKay,False,2
Concord,Merrimack,State Representative,14,,Scatter,False,7
Concord,Merrimack,State Representative,15,D,Hunt,False,1
Concord,Merrimack,State Representative,15,,Scatter,False,16
Concord,Merrimack,State Representative,16,D,Deloge,False,2
Concord,Merrimack,State Representative,16,,Scatter,False,6
Concord,Merrimack,State Representative,16,D,Watrous,False,8
Concord,Merrimack,State Representative,17,D,Patten,False,0
Concord,Merrimack,State Representative,17,,Scatter,False,1
Concord,Merrimack,State Representative,17,R,Wood,True,219
Concord,Merrimack,State Representative,18,D,Bouchard,False,0
Concord,Merrimack,State Representative,18,R,Moore,True,212
Concord,Merrimack,State Representative,18,,Scatter,False,0
Concord,Merrimack,State Representative,19,D,Bartlett,False,0
Concord,Merrimack,State Representative,19,R,Georgevits,True,303
Concord,Merrimack,State Representative,19,,Scatter,False,3
Chichester,Merrimack,State Representative,20,D,Davis,False,1
Pembroke,Merrimack,State Representative,20,D,Davis,False,5
