town,county,office,district,party,candidate,winner,votes
Franconia,Grafton,Governor,,R,Ovide Lamontagne,True,107
Franklin,Merrimack,Governor,,R,Ovide Lamontagne,True,423
Freedom,Carroll,Governor,,R,Ovide Lamontagne,True,176
Fremont,Rockingham,Governor,,R,Ovide Lamontagne,True,304
Gilford,Belknap,Governor,,R,Ovide Lamontagne,True,781
Gilmanton,Belknap,Governor,,R,Ovide Lamontagne,True,328
Gilsum,Cheshire,Governor,,R,Ovide Lamontagne,True,45
Goffstown,Hillsborough,Governor,,R,Ovide Lamontagne,True,1301
Gorham,Coos,Governor,,R,Ovide Lamontagne,True,186
Goshen,Sullivan,Governor,,R,Ovide Lamontagne,True,59
Grafton,Grafton,Governor,,R,Ovide Lamontagne,True,90
Grantham,Sullivan,Governor,,R,Ovide Lamontagne,True,189
Green's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Greenfield,Hillsborough,Governor,,R,Ovide Lamontagne,True,106
Greenland,Rockingham,Governor,,R,Ovide Lamontagne,True,236
Greenville,Hillsborough,Governor,,R,Ovide Lamontagne,True,66
Groton,Grafton,Governor,,R,Ovide Lamontagne,True,47
Hadley's Purchase,Coos,Governor,,R,Ovide Lamontagne,True,0
Hale's Location,Carroll,Governor,,R,Ovide Lamontagne,True,43
Hampstead,Rockingham,Governor,,R,Ovide Lamontagne,True,627
Hampton,Rockingham,Governor,,R,Ovide Lamontagne,True,792
Hampton Falls,Rockingham,Governor,,R,Ovide Lamontagne,True,220
Hancock,Hillsborough,Governor,,R,Ovide Lamontagne,True,163
Hanover,Grafton,Governor,,R,Ovide Lamontagne,True,182
Harrisville,Cheshire,Governor,,R,Ovide Lamontagne,True,48
Hart's Location,Carroll,Governor,,R,Ovide Lamontagne,True,2
Haverhill,Grafton,Governor,,R,Ovide Lamontagne,True,307
Hebron,Grafton,Governor,,R,Ovide Lamontagne,True,66
Henniker,Merrimack,Governor,,R,Ovide Lamontagne,True,276
Hill,Merrimack,Governor,,R,Ovide Lamontagne,True,88
Hillsborough,Hillsborough,Governor,,R,Ovide Lamontagne,True,298
Hinsdale,Cheshire,Governor,,R,Ovide Lamontagne,True,61
Holderness,Grafton,Governor,,R,Ovide Lamontagne,True,142
Hollis,Hillsborough,Governor,,R,Ovide Lamontagne,True,559
Hooksett,Merrimack,Governor,,R,Ovide Lamontagne,True,1108
Hopkinton,Merrimack,Governor,,R,Ovide Lamontagne,True,386
Hudson,Hillsborough,Governor,,R,Ovide Lamontagne,True,972
Jackson,Carroll,Governor,,R,Ovide Lamontagne,True,87
Jaffrey,Cheshire,Governor,,R,Ovide Lamontagne,True,298
Jefferson,Coos,Governor,,R,Ovide Lamontagne,True,117
Keene,Cheshire,Governor,,R,Ovide Lamontagne,True,746
Kensington,Rockingham,Governor,,R,Ovide Lamontagne,True,132
Kilkenny,Coos,Governor,,R,Ovide Lamontagne,True,0
Kingston,Rockingham,Governor,,R,Ovide Lamontagne,True,336
Laconia,Belknap,Governor,,R,Ovide Lamontagne,True,1106
Lancaster,Coos,Governor,,R,Ovide Lamontagne,True,274
Landaff,Grafton,Governor,,R,Ovide Lamontagne,True,27
Langdon,Sullivan,Governor,,R,Ovide Lamontagne,True,27
Lebanon,Grafton,Governor,,R,Ovide Lamontagne,True,404
Lee,Strafford,Governor,,R,Ovide Lamontagne,True,174
Lempster,Sullivan,Governor,,R,Ovide Lamontagne,True,75
Lincoln,Grafton,Governor,,R,Ovide Lamontagne,True,97
Lisbon,Grafton,Governor,,R,Ovide Lamontagne,True,64
Litchfield,Hillsborough,Governor,,R,Ovide Lamontagne,True,369
Littleton,Grafton,Governor,,R,Ovide Lamontagne,True,353
Livermore,Grafton,Governor,,R,Ovide Lamontagne,True,0
Londonderry,Rockingham,Governor,,R,Ovide Lamontagne,True,1088
Loudon,Merrimack,Governor,,R,Ovide Lamontagne,True,456
Low & Burbank's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Lyman,Grafton,Governor,,R,Ovide Lamontagne,True,26
Lyme,Grafton,Governor,,R,Ovide Lamontagne,True,67
Lyndeborough,Hillsborough,Governor,,R,Ovide Lamontagne,True,131
Madbury,Strafford,Governor,,R,Ovide Lamontagne,True,82
Madison,Carroll,Governor,,R,Ovide Lamontagne,True,198
Manchester,Hillsborough,Governor,,R,Ovide Lamontagne,True,5939
Marlborough,Cheshire,Governor,,R,Ovide Lamontagne,True,89
Marlow,Cheshire,Governor,,R,Ovide Lamontagne,True,50
Martin's Location,Coos,Governor,,R,Ovide Lamontagne,True,0
Mason,Hillsborough,Governor,,R,Ovide Lamontagne,True,73
Meredith,Belknap,Governor,,R,Ovide Lamontagne,True,562
Merrimack,Hillsborough,Governor,,R,Ovide Lamontagne,True,1637
Middleton,Strafford,Governor,,R,Ovide Lamontagne,True,89
Milan,Coos,Governor,,R,Ovide Lamontagne,True,111
Milford,Hillsborough,Governor,,R,Ovide Lamontagne,True,703
Millsfield,Coos,Governor,,R,Ovide Lamontagne,True,14
Milton,Strafford,Governor,,R,Ovide Lamontagne,True,216
Monroe,Grafton,Governor,,R,Ovide Lamontagne,True,83
Mont Vernon,Hillsborough,Governor,,R,Ovide Lamontagne,True,221
Moultonborough,Carroll,Governor,,R,Ovide Lamontagne,True,579
Nashua,Hillsborough,Governor,,R,Ovide Lamontagne,True,2950
Nelson,Cheshire,Governor,,R,Ovide Lamontagne,True,40
New Boston,Hillsborough,Governor,,R,Ovide Lamontagne,True,464
New Castle,Rockingham,Governor,,R,Ovide Lamontagne,True,113
New Durham,Strafford,Governor,,R,Ovide Lamontagne,True,201
New Hampton,Belknap,Governor,,R,Ovide Lamontagne,True,170
New Ipswich,Hillsborough,Governor,,R,Ovide Lamontagne,True,277
New London,Merrimack,Governor,,R,Ovide Lamontagne,True,408
Newbury,Merrimack,Governor,,R,Ovide Lamontagne,True,91
Newfields,Rockingham,Governor,,R,Ovide Lamontagne,True,95
Newington,Rockingham,Governor,,R,Ovide Lamontagne,True,68
Newmarket,Rockingham,Governor,,R,Ovide Lamontagne,True,393
Newport,Sullivan,Governor,,R,Ovide Lamontagne,True,309
Newton,Rockingham,Governor,,R,Ovide Lamontagne,True,147
North Hampton,Rockingham,Governor,,R,Ovide Lamontagne,True,344
Northfield,Merrimack,Governor,,R,Ovide Lamontagne,True,255
Northumberland,Coos,Governor,,R,Ovide Lamontagne,True,93
Northwood,Rockingham,Governor,,R,Ovide Lamontagne,True,269
Nottingham,Rockingham,Governor,,R,Ovide Lamontagne,True,321
Odell,Coos,Governor,,R,Ovide Lamontagne,True,0
Orange,Grafton,Governor,,R,Ovide Lamontagne,True,19
Orford,Grafton,Governor,,R,Ovide Lamontagne,True,85
Ossipee,Carroll,Governor,,R,Ovide Lamontagne,True,346
Pelham,Hillsborough,Governor,,R,Ovide Lamontagne,True,407
Pembroke,Merrimack,Governor,,R,Ovide Lamontagne,True,408
Peterborough,Hillsborough,Governor,,R,Ovide Lamontagne,True,320
Piermont,Grafton,Governor,,R,Ovide Lamontagne,True,22
Pinkham's Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Pittsburg,Coos,Governor,,R,Ovide Lamontagne,True,115
Pittsfield,Merrimack,Governor,,R,Ovide Lamontagne,True,272
Plainfield,Sullivan,Governor,,R,Ovide Lamontagne,True,80
Plaistow,Rockingham,Governor,,R,Ovide Lamontagne,True,381
Plymouth,Grafton,Governor,,R,Ovide Lamontagne,True,213
Portsmouth,Rockingham,Governor,,R,Ovide Lamontagne,True,670
Randolph,Coos,Governor,,R,Ovide Lamontagne,True,30
Raymond,Rockingham,Governor,,R,Ovide Lamontagne,True,565
Richmond,Cheshire,Governor,,R,Ovide Lamontagne,True,69
Rindge,Cheshire,Governor,,R,Ovide Lamontagne,True,317
Rochester,Strafford,Governor,,R,Ovide Lamontagne,True,1569
Rollinsford,Strafford,Governor,,R,Ovide Lamontagne,True,122
Roxbury,Cheshire,Governor,,R,Ovide Lamontagne,True,15
Rumney,Grafton,Governor,,R,Ovide Lamontagne,True,158
Rye,Rockingham,Governor,,R,Ovide Lamontagne,True,480
Salem,Rockingham,Governor,,R,Ovide Lamontagne,True,1359
Salisbury,Merrimack,Governor,,R,Ovide Lamontagne,True,109
Sanbornton,Belknap,Governor,,R,Ovide Lamontagne,True,247
Sandown,Rockingham,Governor,,R,Ovide Lamontagne,True,395
Sandwich,Carroll,Governor,,R,Ovide Lamontagne,True,148
Sargent's Purchase,Coos,Governor,,R,Ovide Lamontagne,True,0
Seabrook,Rockingham,Governor,,R,Ovide Lamontagne,True,242
Second College Grant,Coos,Governor,,R,Ovide Lamontagne,True,0
Sharon,Hillsborough,Governor,,R,Ovide Lamontagne,True,30
Shelburne,Coos,Governor,,R,Ovide Lamontagne,True,44
Somersworth,Strafford,Governor,,R,Ovide Lamontagne,True,329
South Hampton,Rockingham,Governor,,R,Ovide Lamontagne,True,54
Springfield,Sullivan,Governor,,R,Ovide Lamontagne,True,110
Stark,Coos,Governor,,R,Ovide Lamontagne,True,37
Stewartstown,Coos,Governor,,R,Ovide Lamontagne,True,47
Stoddard,Cheshire,Governor,,R,Ovide Lamontagne,True,65
Strafford,Strafford,Governor,,R,Ovide Lamontagne,True,271
Stratford,Coos,Governor,,R,Ovide Lamontagne,True,30
Stratham,Rockingham,Governor,,R,Ovide Lamontagne,True,692
Success,Coos,Governor,,R,Ovide Lamontagne,True,0
Sugar Hill,Grafton,Governor,,R,Ovide Lamontagne,True,42
Sullivan,Cheshire,Governor,,R,Ovide Lamontagne,True,28
Sunapee,Sullivan,Governor,,R,Ovide Lamontagne,True,339
Surry,Cheshire,Governor,,R,Ovide Lamontagne,True,36
Sutton,Merrimack,Governor,,R,Ovide Lamontagne,True,137
Swanzey,Cheshire,Governor,,R,Ovide Lamontagne,True,273
Tamworth,Carroll,Governor,,R,Ovide Lamontagne,True,198
Temple,Hillsborough,Governor,,R,Ovide Lamontagne,True,81
Thompson & Meserve's Pur.,Coos,Governor,,R,Ovide Lamontagne,True,0
Thornton,Grafton,Governor,,R,Ovide Lamontagne,True,124
Tilton,Belknap,Governor,,R,Ovide Lamontagne,True,205
Troy,Cheshire,Governor,,R,Ovide Lamontagne,True,83
Tuftonboro,Carroll,Governor,,R,Ovide Lamontagne,True,317
Unity,Sullivan,Governor,,R,Ovide Lamontagne,True,71
Wakefield,Carroll,Governor,,R,Ovide Lamontagne,True,398
Walpole,Cheshire,Governor,,R,Ovide Lamontagne,True,210
Warner,Merrimack,Governor,,R,Ovide Lamontagne,True,183
Warren,Grafton,Governor,,R,Ovide Lamontagne,True,69
Washington,Sullivan,Governor,,R,Ovide Lamontagne,True,71
Waterville Valley,Grafton,Governor,,R,Ovide Lamontagne,True,30
Weare,Hillsborough,Governor,,R,Ovide Lamontagne,True,505
Webster,Merrimack,Governor,,R,Ovide Lamontagne,True,143
Wentworth,Grafton,Governor,,R,Ovide Lamontagne,True,80
Wentworth's Location,Coos,Governor,,R,Ovide Lamontagne,True,1
Westmoreland,Cheshire,Governor,,R,Ovide Lamontagne,True,140
Whitefield,Coos,Governor,,R,Ovide Lamontagne,True,147
Wilmot,Merrimack,Governor,,R,Ovide Lamontagne,True,135
Wilton,Hillsborough,Governor,,R,Ovide Lamontagne,True,223
Winchester,Cheshire,Governor,,R,Ovide Lamontagne,True,92
Windham,Rockingham,Governor,,R,Ovide Lamontagne,True,654
Windsor,Hillsborough,Governor,,R,Ovide Lamontagne,True,25
Wolfeboro,Carroll,Governor,,R,Ovide Lamontagne,True,753
Woodstock,Grafton,Governor,,R,Ovide Lamontagne,True,75
Acworth,Sullivan,Governor,,R,Kevin H. Smith,False,21
Albany,Carroll,Governor,,R,Kevin H. Smith,False,27
Alexandria,Grafton,Governor,,R,Kevin H. Smith,False,44
Allenstown,Merrimack,Governor,,R,Kevin H. Smith,False,89
Alstead,Cheshire,Governor,,R,Kevin H. Smith,False,52
Alton,Belknap,Governor,,R,Kevin H. Smith,False,291
Amherst,Hillsborough,Governor,,R,Kevin H. Smith,False,407
Andover,Merrimack,Governor,,R,Kevin H. Smith,False,73
Antrim,Hillsborough,Governor,,R,Kevin H. Smith,False,65
Ashland,Grafton,Governor,,R,Kevin H. Smith,False,59
At. & Gil. Academy Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Atkinson,Rockingham,Governor,,R,Kevin H. Smith,False,280
Auburn,Rockingham,Governor,,R,Kevin H. Smith,False,206
Barnstead,Belknap,Governor,,R,Kevin H. Smith,False,160
Barrington,Strafford,Governor,,R,Kevin H. Smith,False,203
Bartlett,Carroll,Governor,,R,Kevin H. Smith,False,75
Bath,Grafton,Governor,,R,Kevin H. Smith,False,29
Bean's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Bean's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Bedford,Hillsborough,Governor,,R,Kevin H. Smith,False,680
Belmont,Belknap,Governor,,R,Kevin H. Smith,False,191
Bennington,Hillsborough,Governor,,R,Kevin H. Smith,False,33
Benton,Grafton,Governor,,R,Kevin H. Smith,False,16
Berlin,Coos,Governor,,R,Kevin H. Smith,False,94
Bethlehem,Grafton,Governor,,R,Kevin H. Smith,False,29
Boscawen,Merrimack,Governor,,R,Kevin H. Smith,False,85
Bow,Merrimack,Governor,,R,Kevin H. Smith,False,215
Bradford,Merrimack,Governor,,R,Kevin H. Smith,False,73
Brentwood,Rockingham,Governor,,R,Kevin H. Smith,False,125
Bridgewater,Grafton,Governor,,R,Kevin H. Smith,False,37
Bristol,Grafton,Governor,,R,Kevin H. Smith,False,98
Brookfield,Carroll,Governor,,R,Kevin H. Smith,False,29
Brookline,Hillsborough,Governor,,R,Kevin H. Smith,False,193
Cambridge,Coos,Governor,,R,Kevin H. Smith,False,1
Campton,Grafton,Governor,,R,Kevin H. Smith,False,82
Canaan,Grafton,Governor,,R,Kevin H. Smith,False,66
Candia,Rockingham,Governor,,R,Kevin H. Smith,False,108
Canterbury,Merrimack,Governor,,R,Kevin H. Smith,False,85
Carroll,Coos,Governor,,R,Kevin H. Smith,False,23
Center Harbor,Belknap,Governor,,R,Kevin H. Smith,False,45
Chandler's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Charlestown,Sullivan,Governor,,R,Kevin H. Smith,False,76
Chatham,Carroll,Governor,,R,Kevin H. Smith,False,15
Chester,Rockingham,Governor,,R,Kevin H. Smith,False,161
Chesterfield,Cheshire,Governor,,R,Kevin H. Smith,False,116
Chichester,Merrimack,Governor,,R,Kevin H. Smith,False,98
Claremont,Sullivan,Governor,,R,Kevin H. Smith,False,238
Clarksville,Coos,Governor,,R,Kevin H. Smith,False,23
Colebrook,Coos,Governor,,R,Kevin H. Smith,False,110
Columbia,Coos,Governor,,R,Kevin H. Smith,False,39
Concord,Merrimack,Governor,,R,Kevin H. Smith,False,740
Conway,Carroll,Governor,,R,Kevin H. Smith,False,264
Cornish,Sullivan,Governor,,R,Kevin H. Smith,False,32
Crawford's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Croydon,Sullivan,Governor,,R,Kevin H. Smith,False,21
Cutt's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dalton,Coos,Governor,,R,Kevin H. Smith,False,35
Danbury,Merrimack,Governor,,R,Kevin H. Smith,False,38
Danville,Rockingham,Governor,,R,Kevin H. Smith,False,139
Deerfield,Rockingham,Governor,,R,Kevin H. Smith,False,144
Deering,Hillsborough,Governor,,R,Kevin H. Smith,False,56
Derry,Rockingham,Governor,,R,Kevin H. Smith,False,623
Dix's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dixville,Coos,Governor,,R,Kevin H. Smith,False,1
Dorchester,Grafton,Governor,,R,Kevin H. Smith,False,12
Dover,Strafford,Governor,,R,Kevin H. Smith,False,476
Dublin,Cheshire,Governor,,R,Kevin H. Smith,False,37
Dummer,Coos,Governor,,R,Kevin H. Smith,False,8
Dunbarton,Merrimack,Governor,,R,Kevin H. Smith,False,93
Durham,Strafford,Governor,,R,Kevin H. Smith,False,96
East Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,94
Easton,Grafton,Governor,,R,Kevin H. Smith,False,13
Eaton,Carroll,Governor,,R,Kevin H. Smith,False,42
Effingham,Carroll,Governor,,R,Kevin H. Smith,False,66
Ellsworth,Grafton,Governor,,R,Kevin H. Smith,False,3
Enfield,Grafton,Governor,,R,Kevin H. Smith,False,41
Epping,Rockingham,Governor,,R,Kevin H. Smith,False,162
Epsom,Merrimack,Governor,,R,Kevin H. Smith,False,163
Errol,Coos,Governor,,R,Kevin H. Smith,False,8
Erving's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Exeter,Rockingham,Governor,,R,Kevin H. Smith,False,295
Farmington,Strafford,Governor,,R,Kevin H. Smith,False,127
Fitzwilliam,Cheshire,Governor,,R,Kevin H. Smith,False,93
Francestown,Hillsborough,Governor,,R,Kevin H. Smith,False,52
Franconia,Grafton,Governor,,R,Kevin H. Smith,False,37
Franklin,Merrimack,Governor,,R,Kevin H. Smith,False,186
Freedom,Carroll,Governor,,R,Kevin H. Smith,False,74
Fremont,Rockingham,Governor,,R,Kevin H. Smith,False,149
Gilford,Belknap,Governor,,R,Kevin H. Smith,False,349
Gilmanton,Belknap,Governor,,R,Kevin H. Smith,False,116
Gilsum,Cheshire,Governor,,R,Kevin H. Smith,False,25
Goffstown,Hillsborough,Governor,,R,Kevin H. Smith,False,490
Gorham,Coos,Governor,,R,Kevin H. Smith,False,30
Goshen,Sullivan,Governor,,R,Kevin H. Smith,False,19
Grafton,Grafton,Governor,,R,Kevin H. Smith,False,28
Grantham,Sullivan,Governor,,R,Kevin H. Smith,False,66
Green's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Greenfield,Hillsborough,Governor,,R,Kevin H. Smith,False,49
Greenland,Rockingham,Governor,,R,Kevin H. Smith,False,94
Greenville,Hillsborough,Governor,,R,Kevin H. Smith,False,33
Groton,Grafton,Governor,,R,Kevin H. Smith,False,18
Hadley's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Hale's Location,Carroll,Governor,,R,Kevin H. Smith,False,39
Hampstead,Rockingham,Governor,,R,Kevin H. Smith,False,279
Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,398
Hampton Falls,Rockingham,Governor,,R,Kevin H. Smith,False,85
Hancock,Hillsborough,Governor,,R,Kevin H. Smith,False,52
Hanover,Grafton,Governor,,R,Kevin H. Smith,False,48
Harrisville,Cheshire,Governor,,R,Kevin H. Smith,False,21
Hart's Location,Carroll,Governor,,R,Kevin H. Smith,False,0
Haverhill,Grafton,Governor,,R,Kevin H. Smith,False,83
Hebron,Grafton,Governor,,R,Kevin H. Smith,False,31
Henniker,Merrimack,Governor,,R,Kevin H. Smith,False,105
Hill,Merrimack,Governor,,R,Kevin H. Smith,False,29
Hillsborough,Hillsborough,Governor,,R,Kevin H. Smith,False,92
Hinsdale,Cheshire,Governor,,R,Kevin H. Smith,False,63
Holderness,Grafton,Governor,,R,Kevin H. Smith,False,83
Hollis,Hillsborough,Governor,,R,Kevin H. Smith,False,212
Hooksett,Merrimack,Governor,,R,Kevin H. Smith,False,351
Hopkinton,Merrimack,Governor,,R,Kevin H. Smith,False,143
Hudson,Hillsborough,Governor,,R,Kevin H. Smith,False,563
Jackson,Carroll,Governor,,R,Kevin H. Smith,False,38
Jaffrey,Cheshire,Governor,,R,Kevin H. Smith,False,139
Jefferson,Coos,Governor,,R,Kevin H. Smith,False,45
Keene,Cheshire,Governor,,R,Kevin H. Smith,False,322
Kensington,Rockingham,Governor,,R,Kevin H. Smith,False,54
Kilkenny,Coos,Governor,,R,Kevin H. Smith,False,0
Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,212
Laconia,Belknap,Governor,,R,Kevin H. Smith,False,421
Lancaster,Coos,Governor,,R,Kevin H. Smith,False,99
Landaff,Grafton,Governor,,R,Kevin H. Smith,False,8
Langdon,Sullivan,Governor,,R,Kevin H. Smith,False,29
Lebanon,Grafton,Governor,,R,Kevin H. Smith,False,133
Lee,Strafford,Governor,,R,Kevin H. Smith,False,89
