town,county,office,district,party,candidate,winner,votes
Dix's Grant,Coos,Executive Council,1,,Scatter,False,0
Dixville,Coos,Executive Council,1,,Scatter,False,0
Dorchester,Grafton,Executive Council,1,,Scatter,False,0
Dummer,Coos,Executive Council,1,,Scatter,False,0
Easton,Grafton,Executive Council,1,,Scatter,False,0
Eaton,Carroll,Executive Council,1,,Scatter,False,0
Effingham,Carroll,Executive Council,1,,Scatter,False,0
Ellsworth,Grafton,Executive Council,1,,Scatter,False,0
Enfield,Grafton,Executive Council,1,,Scatter,False,0
Errol,Coos,Executive Council,1,,Scatter,False,0
Erving's Location,Coos,Executive Council,1,,Scatter,False,0
Franconia,Grafton,Executive Council,1,,Scatter,False,0
Freedom,Carroll,Executive Council,1,,Scatter,False,0
Gilford,Belknap,Executive Council,1,,Scatter,False,0
Gorham,Coos,Executive Council,1,,Scatter,False,0
Grafton,Grafton,Executive Council,1,,Scatter,False,0
Grantham,Sullivan,Executive Council,1,,Scatter,False,0
Green's Grant,Coos,Executive Council,1,,Scatter,False,0
Groton,Grafton,Executive Council,1,,Scatter,False,0
Hadley's Purchase,Coos,Executive Council,1,,Scatter,False,0
Hale's Location,Carroll,Executive Council,1,,Scatter,False,0
Hanover,Grafton,Executive Council,1,,Scatter,False,0
Hart's Location,Carroll,Executive Council,1,,Scatter,False,0
Haverhill,Grafton,Executive Council,1,,Scatter,False,0
Hebron,Grafton,Executive Council,1,,Scatter,False,0
Hill,Merrimack,Executive Council,1,,Scatter,False,0
Holderness,Grafton,Executive Council,1,,Scatter,False,0
Jackson,Carroll,Executive Council,1,,Scatter,False,0
Jefferson,Coos,Executive Council,1,,Scatter,False,0
Kilkenny,Coos,Executive Council,1,,Scatter,False,0
Laconia,Belknap,Executive Council,1,,Scatter,False,0
Lancaster,Coos,Executive Council,1,,Scatter,False,0
Landaff,Grafton,Executive Council,1,,Scatter,False,0
Lebanon,Grafton,Executive Council,1,,Scatter,False,0
Lincoln,Grafton,Executive Council,1,,Scatter,False,0
Lisbon,Grafton,Executive Council,1,,Scatter,False,0
Littleton,Grafton,Executive Council,1,,Scatter,False,0
Livermore,Grafton,Executive Council,1,,Scatter,False,0
Low & Burbank's Grant,Coos,Executive Council,1,,Scatter,False,0
Lyman,Grafton,Executive Council,1,,Scatter,False,0
Lyme,Grafton,Executive Council,1,,Scatter,False,0
Madison,Carroll,Executive Council,1,,Scatter,False,0
Martin's Location,Coos,Executive Council,1,,Scatter,False,0
Meredith,Belknap,Executive Council,1,,Scatter,False,0
Middleton,Strafford,Executive Council,1,,Scatter,False,0
Milan,Coos,Executive Council,1,,Scatter,False,0
Millsfield,Coos,Executive Council,1,,Scatter,False,0
Milton,Strafford,Executive Council,1,,Scatter,False,0
Monroe,Grafton,Executive Council,1,,Scatter,False,0
Moultonborough,Carroll,Executive Council,1,,Scatter,False,0
New Durham,Strafford,Executive Council,1,,Scatter,False,0
New Hampton,Belknap,Executive Council,1,,Scatter,False,0
New London,Merrimack,Executive Council,1,,Scatter,False,0
Newport,Sullivan,Executive Council,1,,Scatter,False,1
Northumberland,Coos,Executive Council,1,,Scatter,False,0
Odell,Coos,Executive Council,1,,Scatter,False,0
Orange,Grafton,Executive Council,1,,Scatter,False,0
Orford,Grafton,Executive Council,1,,Scatter,False,0
Ossipee,Carroll,Executive Council,1,,Scatter,False,0
Piermont,Grafton,Executive Council,1,,Scatter,False,0
Pinkham's Grant,Coos,Executive Council,1,,Scatter,False,0
Pittsburg,Coos,Executive Council,1,,Scatter,False,0
Plainfield,Sullivan,Executive Council,1,,Scatter,False,1
Plymouth,Grafton,Executive Council,1,,Scatter,False,0
Randolph,Coos,Executive Council,1,,Scatter,False,0
Rumney,Grafton,Executive Council,1,,Scatter,False,0
Sanbornton,Belknap,Executive Council,1,,Scatter,False,0
Sandwich,Carroll,Executive Council,1,,Scatter,False,0
Sargent's Purchase,Coos,Executive Council,1,,Scatter,False,0
Second College Grant,Coos,Executive Council,1,,Scatter,False,0
Shelburne,Coos,Executive Council,1,,Scatter,False,0
Springfield,Sullivan,Executive Council,1,,Scatter,False,0
Stark,Coos,Executive Council,1,,Scatter,False,0
Stewartstown,Coos,Executive Council,1,,Scatter,False,0
Stratford,Coos,Executive Council,1,,Scatter,False,0
Success,Coos,Executive Council,1,,Scatter,False,0
Sugar Hill,Grafton,Executive Council,1,,Scatter,False,0
Sunapee,Sullivan,Executive Council,1,,Scatter,False,1
Tamworth,Carroll,Executive Council,1,,Scatter,False,0
Thompson & Meserve's Pur.,Coos,Executive Council,1,,Scatter,False,0
Thornton,Grafton,Executive Council,1,,Scatter,False,0
Tilton,Belknap,Executive Council,1,,Scatter,False,0
Tuftonboro,Carroll,Executive Council,1,,Scatter,False,0
Wakefield,Carroll,Executive Council,1,,Scatter,False,0
Warren,Grafton,Executive Council,1,,Scatter,False,0
Waterville Valley,Grafton,Executive Council,1,,Scatter,False,0
Wentworth,Grafton,Executive Council,1,,Scatter,False,0
Wentworth's Location,Coos,Executive Council,1,,Scatter,False,0
Whitefield,Coos,Executive Council,1,,Scatter,False,0
Wilmot,Merrimack,Executive Council,1,,Scatter,False,1
Wolfeboro,Carroll,Executive Council,1,,Scatter,False,0
Woodstock,Grafton,Executive Council,1,,Scatter,False,0
Acworth,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Alstead,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Barnstead,Belknap,Executive Council,2,D,Colin Van Ostern,False,0
Belmont,Belknap,Executive Council,2,D,Colin Van Ostern,False,3
Boscawen,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Bradford,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1
Canterbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,4
Charlestown,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Chesterfield,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Concord,Merrimack,Executive Council,2,D,Colin Van Ostern,False,12
Dover,Strafford,Executive Council,2,D,Colin Van Ostern,False,5
Dublin,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1
Durham,Strafford,Executive Council,2,D,Colin Van Ostern,False,1
Farmington,Strafford,Executive Council,2,D,Colin Van Ostern,False,0
Franklin,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1
Gilmanton,Belknap,Executive Council,2,D,Colin Van Ostern,False,1
Gilsum,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Goshen,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Hancock,Hillsborough,Executive Council,2,D,Colin Van Ostern,False,0
Harrisville,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Henniker,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Hinsdale,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Hopkinton,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1
Keene,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1
Langdon,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Lempster,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Madbury,Strafford,Executive Council,2,D,Colin Van Ostern,False,2
Marlborough,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Marlow,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1
Nelson,Cheshire,Executive Council,2,D,Colin Van Ostern,False,2
Newbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Northfield,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1
Rochester,Strafford,Executive Council,2,D,Colin Van Ostern,False,1
Rollinsford,Strafford,Executive Council,2,D,Colin Van Ostern,False,1
Roxbury,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Salisbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Somersworth,Strafford,Executive Council,2,D,Colin Van Ostern,False,1
Stoddard,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Strafford,Strafford,Executive Council,2,D,Colin Van Ostern,False,0
Sullivan,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Surry,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Sutton,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Unity,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Walpole,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Warner,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Washington,Sullivan,Executive Council,2,D,Colin Van Ostern,False,0
Webster,Merrimack,Executive Council,2,D,Colin Van Ostern,False,0
Westmoreland,Cheshire,Executive Council,2,D,Colin Van Ostern,False,0
Winchester,Cheshire,Executive Council,2,D,Colin Van Ostern,False,2
Acworth,Sullivan,Executive Council,2,D,John D. Shea,False,0
Alstead,Cheshire,Executive Council,2,D,John D. Shea,False,0
Barnstead,Belknap,Executive Council,2,D,John D. Shea,False,0
Belmont,Belknap,Executive Council,2,D,John D. Shea,False,0
Boscawen,Merrimack,Executive Council,2,D,John D. Shea,False,0
Bradford,Merrimack,Executive Council,2,D,John D. Shea,False,0
Canterbury,Merrimack,Executive Council,2,D,John D. Shea,False,0
Charlestown,Sullivan,Executive Council,2,D,John D. Shea,False,1
Chesterfield,Cheshire,Executive Council,2,D,John D. Shea,False,0
Concord,Merrimack,Executive Council,2,D,John D. Shea,False,0
Dover,Strafford,Executive Council,2,D,John D. Shea,False,0
Dublin,Cheshire,Executive Council,2,D,John D. Shea,False,0
Durham,Strafford,Executive Council,2,D,John D. Shea,False,0
Farmington,Strafford,Executive Council,2,D,John D. Shea,False,0
Franklin,Merrimack,Executive Council,2,D,John D. Shea,False,3
Gilmanton,Belknap,Executive Council,2,D,John D. Shea,False,0
Gilsum,Cheshire,Executive Council,2,D,John D. Shea,False,0
Goshen,Sullivan,Executive Council,2,D,John D. Shea,False,0
Hancock,Hillsborough,Executive Council,2,D,John D. Shea,False,0
Harrisville,Cheshire,Executive Council,2,D,John D. Shea,False,0
Henniker,Merrimack,Executive Council,2,D,John D. Shea,False,0
Hinsdale,Cheshire,Executive Council,2,D,John D. Shea,False,0
Hopkinton,Merrimack,Executive Council,2,D,John D. Shea,False,0
Keene,Cheshire,Executive Council,2,D,John D. Shea,False,3
Langdon,Sullivan,Executive Council,2,D,John D. Shea,False,0
Lempster,Sullivan,Executive Council,2,D,John D. Shea,False,0
Madbury,Strafford,Executive Council,2,D,John D. Shea,False,0
Marlborough,Cheshire,Executive Council,2,D,John D. Shea,False,0
Marlow,Cheshire,Executive Council,2,D,John D. Shea,False,0
Nelson,Cheshire,Executive Council,2,D,John D. Shea,False,2
Newbury,Merrimack,Executive Council,2,D,John D. Shea,False,0
Northfield,Merrimack,Executive Council,2,D,John D. Shea,False,0
Rochester,Strafford,Executive Council,2,D,John D. Shea,False,9
Rollinsford,Strafford,Executive Council,2,D,John D. Shea,False,0
Roxbury,Cheshire,Executive Council,2,D,John D. Shea,False,0
Salisbury,Merrimack,Executive Council,2,D,John D. Shea,False,0
Somersworth,Strafford,Executive Council,2,D,John D. Shea,False,1
Stoddard,Cheshire,Executive Council,2,D,John D. Shea,False,0
Strafford,Strafford,Executive Council,2,D,John D. Shea,False,0
Sullivan,Cheshire,Executive Council,2,D,John D. Shea,False,1
Surry,Cheshire,Executive Council,2,D,John D. Shea,False,0
Sutton,Merrimack,Executive Council,2,D,John D. Shea,False,0
Unity,Sullivan,Executive Council,2,D,John D. Shea,False,0
Walpole,Cheshire,Executive Council,2,D,John D. Shea,False,0
Warner,Merrimack,Executive Council,2,D,John D. Shea,False,0
Washington,Sullivan,Executive Council,2,D,John D. Shea,False,0
Webster,Merrimack,Executive Council,2,D,John D. Shea,False,0
Westmoreland,Cheshire,Executive Council,2,D,John D. Shea,False,0
Winchester,Cheshire,Executive Council,2,D,John D. Shea,False,0
Acworth,Sullivan,Executive Council,2,R,Michael J. Tierney,True,54
Alstead,Cheshire,Executive Council,2,R,Michael J. Tierney,True,102
Barnstead,Belknap,Executive Council,2,R,Michael J. Tierney,True,373
Belmont,Belknap,Executive Council,2,R,Michael J. Tierney,True,459
Boscawen,Merrimack,Executive Council,2,R,Michael J. Tierney,True,261
Bradford,Merrimack,Executive Council,2,R,Michael J. Tierney,True,183
Canterbury,Merrimack,Executive Council,2,R,Michael J. Tierney,True,192
Charlestown,Sullivan,Executive Council,2,R,Michael J. Tierney,True,178
Chesterfield,Cheshire,Executive Council,2,R,Michael J. Tierney,True,229
Concord,Merrimack,Executive Council,2,R,Michael J. Tierney,True,2021
Dover,Strafford,Executive Council,2,R,Michael J. Tierney,True,1261
Dublin,Cheshire,Executive Council,2,R,Michael J. Tierney,True,135
Durham,Strafford,Executive Council,2,R,Michael J. Tierney,True,264
Farmington,Strafford,Executive Council,2,R,Michael J. Tierney,True,295
Franklin,Merrimack,Executive Council,2,R,Michael J. Tierney,True,494
Gilmanton,Belknap,Executive Council,2,R,Michael J. Tierney,True,350
Gilsum,Cheshire,Executive Council,2,R,Michael J. Tierney,True,56
Goshen,Sullivan,Executive Council,2,R,Michael J. Tierney,True,64
Hancock,Hillsborough,Executive Council,2,R,Michael J. Tierney,True,183
Harrisville,Cheshire,Executive Council,2,R,Michael J. Tierney,True,58
Henniker,Merrimack,Executive Council,2,R,Michael J. Tierney,True,308
Hinsdale,Cheshire,Executive Council,2,R,Michael J. Tierney,True,110
Hopkinton,Merrimack,Executive Council,2,R,Michael J. Tierney,True,427
Keene,Cheshire,Executive Council,2,R,Michael J. Tierney,True,852
Langdon,Sullivan,Executive Council,2,R,Michael J. Tierney,True,46
Lempster,Sullivan,Executive Council,2,R,Michael J. Tierney,True,80
Madbury,Strafford,Executive Council,2,R,Michael J. Tierney,True,103
Marlborough,Cheshire,Executive Council,2,R,Michael J. Tierney,True,116
Marlow,Cheshire,Executive Council,2,R,Michael J. Tierney,True,61
Nelson,Cheshire,Executive Council,2,R,Michael J. Tierney,True,46
Newbury,Merrimack,Executive Council,2,R,Michael J. Tierney,True,229
Northfield,Merrimack,Executive Council,2,R,Michael J. Tierney,True,330
Rochester,Strafford,Executive Council,2,R,Michael J. Tierney,True,1589
Rollinsford,Strafford,Executive Council,2,R,Michael J. Tierney,True,152
Roxbury,Cheshire,Executive Council,2,R,Michael J. Tierney,True,13
Salisbury,Merrimack,Executive Council,2,R,Michael J. Tierney,True,116
Somersworth,Strafford,Executive Council,2,R,Michael J. Tierney,True,395
Stoddard,Cheshire,Executive Council,2,R,Michael J. Tierney,True,110
Strafford,Strafford,Executive Council,2,R,Michael J. Tierney,True,304
Sullivan,Cheshire,Executive Council,2,R,Michael J. Tierney,True,41
Surry,Cheshire,Executive Council,2,R,Michael J. Tierney,True,58
Sutton,Merrimack,Executive Council,2,R,Michael J. Tierney,True,191
Unity,Sullivan,Executive Council,2,R,Michael J. Tierney,True,84
Walpole,Cheshire,Executive Council,2,R,Michael J. Tierney,True,248
Warner,Merrimack,Executive Council,2,R,Michael J. Tierney,True,221
Washington,Sullivan,Executive Council,2,R,Michael J. Tierney,True,88
Webster,Merrimack,Executive Council,2,R,Michael J. Tierney,True,159
Westmoreland,Cheshire,Executive Council,2,R,Michael J. Tierney,True,159
Winchester,Cheshire,Executive Council,2,R,Michael J. Tierney,True,121
Acworth,Sullivan,Executive Council,2,,Scatter,False,0
Alstead,Cheshire,Executive Council,2,,Scatter,False,0
Barnstead,Belknap,Executive Council,2,,Scatter,False,1
Belmont,Belknap,Executive Council,2,,Scatter,False,9
Boscawen,Merrimack,Executive Council,2,,Scatter,False,0
Bradford,Merrimack,Executive Council,2,,Scatter,False,0
Canterbury,Merrimack,Executive Council,2,,Scatter,False,2
Charlestown,Sullivan,Executive Council,2,,Scatter,False,3
Chesterfield,Cheshire,Executive Council,2,,Scatter,False,0
Concord,Merrimack,Executive Council,2,,Scatter,False,30
Dover,Strafford,Executive Council,2,,Scatter,False,3
Dublin,Cheshire,Executive Council,2,,Scatter,False,0
Durham,Strafford,Executive Council,2,,Scatter,False,0
Farmington,Strafford,Executive Council,2,,Scatter,False,2
Franklin,Merrimack,Executive Council,2,,Scatter,False,4
Gilmanton,Belknap,Executive Council,2,,Scatter,False,6
Gilsum,Cheshire,Executive Council,2,,Scatter,False,0
Goshen,Sullivan,Executive Council,2,,Scatter,False,0
Hancock,Hillsborough,Executive Council,2,,Scatter,False,0
Harrisville,Cheshire,Executive Council,2,,Scatter,False,0
Henniker,Merrimack,Executive Council,2,,Scatter,False,1
Hinsdale,Cheshire,Executive Council,2,,Scatter,False,1
Hopkinton,Merrimack,Executive Council,2,,Scatter,False,3
Keene,Cheshire,Executive Council,2,,Scatter,False,2
Langdon,Sullivan,Executive Council,2,,Scatter,False,0
Lempster,Sullivan,Executive Council,2,,Scatter,False,1
Madbury,Strafford,Executive Council,2,,Scatter,False,0
Marlborough,Cheshire,Executive Council,2,,Scatter,False,0
Marlow,Cheshire,Executive Council,2,,Scatter,False,2
Nelson,Cheshire,Executive Council,2,,Scatter,False,1
Newbury,Merrimack,Executive Council,2,,Scatter,False,1
Northfield,Merrimack,Executive Council,2,,Scatter,False,2
Rochester,Strafford,Executive Council,2,,Scatter,False,8
Rollinsford,Strafford,Executive Council,2,,Scatter,False,2
Roxbury,Cheshire,Executive Council,2,,Scatter,False,0
Salisbury,Merrimack,Executive Council,2,,Scatter,False,0
Somersworth,Strafford,Executive Council,2,,Scatter,False,2
Stoddard,Cheshire,Executive Council,2,,Scatter,False,1
Strafford,Strafford,Executive Council,2,,Scatter,False,0
Sullivan,Cheshire,Executive Council,2,,Scatter,False,0
Surry,Cheshire,Executive Council,2,,Scatter,False,0
Sutton,Merrimack,Executive Council,2,,Scatter,False,1
Unity,Sullivan,Executive Council,2,,Scatter,False,3
Walpole,Cheshire,Executive Council,2,,Scatter,False,0
Warner,Merrimack,Executive Council,2,,Scatter,False,0
Washington,Sullivan,Executive Council,2,,Scatter,False,1
Webster,Merrimack,Executive Council,2,,Scatter,False,2
Westmoreland,Cheshire,Executive Council,2,,Scatter,False,0
Winchester,Cheshire,Executive Council,2,,Scatter,False,1
Acworth,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Alstead,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Barnstead,Belknap,Executive Council,2,D,Shawn Mickelonis,False,0
Belmont,Belknap,Executive Council,2,D,Shawn Mickelonis,False,0
Boscawen,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Bradford,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Canterbury,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Charlestown,Sullivan,Executive Council,2,D,Shawn Mickelonis,False,0
Chesterfield,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Concord,Merrimack,Executive Council,2,D,Shawn Mickelonis,False,0
Dover,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
Dublin,Cheshire,Executive Council,2,D,Shawn Mickelonis,False,0
Durham,Strafford,Executive Council,2,D,Shawn Mickelonis,False,0
