town,county,office,district,party,candidate,winner,votes
New Hampton,Belknap,Governor,,D,Maggie Hassan,True,84
New Ipswich,Hillsborough,Governor,,D,Maggie Hassan,True,96
New London,Merrimack,Governor,,D,Maggie Hassan,True,289
Newbury,Merrimack,Governor,,D,Maggie Hassan,True,111
Newfields,Rockingham,Governor,,D,Maggie Hassan,True,122
Newington,Rockingham,Governor,,D,Maggie Hassan,True,45
Newmarket,Rockingham,Governor,,D,Maggie Hassan,True,555
Newport,Sullivan,Governor,,D,Maggie Hassan,True,139
Newton,Rockingham,Governor,,D,Maggie Hassan,True,126
North Hampton,Rockingham,Governor,,D,Maggie Hassan,True,240
Northfield,Merrimack,Governor,,D,Maggie Hassan,True,108
Northumberland,Coos,Governor,,D,Maggie Hassan,True,76
Northwood,Rockingham,Governor,,D,Maggie Hassan,True,109
Nottingham,Rockingham,Governor,,D,Maggie Hassan,True,105
Odell,Coos,Governor,,D,Maggie Hassan,True,0
Orange,Grafton,Governor,,D,Maggie Hassan,True,20
Orford,Grafton,Governor,,D,Maggie Hassan,True,33
Ossipee,Carroll,Governor,,D,Maggie Hassan,True,105
Pelham,Hillsborough,Governor,,D,Maggie Hassan,True,183
Pembroke,Merrimack,Governor,,D,Maggie Hassan,True,231
Peterborough,Hillsborough,Governor,,D,Maggie Hassan,True,330
Piermont,Grafton,Governor,,D,Maggie Hassan,True,17
Pinkham's Grant,Coos,Governor,,D,Maggie Hassan,True,0
Pittsburg,Coos,Governor,,D,Maggie Hassan,True,25
Pittsfield,Merrimack,Governor,,D,Maggie Hassan,True,75
Plainfield,Sullivan,Governor,,D,Maggie Hassan,True,78
Plaistow,Rockingham,Governor,,D,Maggie Hassan,True,134
Plymouth,Grafton,Governor,,D,Maggie Hassan,True,177
Portsmouth,Rockingham,Governor,,D,Maggie Hassan,True,1186
Randolph,Coos,Governor,,D,Maggie Hassan,True,35
Raymond,Rockingham,Governor,,D,Maggie Hassan,True,231
Richmond,Cheshire,Governor,,D,Maggie Hassan,True,27
Rindge,Cheshire,Governor,,D,Maggie Hassan,True,115
Rochester,Strafford,Governor,,D,Maggie Hassan,True,694
Rollinsford,Strafford,Governor,,D,Maggie Hassan,True,74
Roxbury,Cheshire,Governor,,D,Maggie Hassan,True,13
Rumney,Grafton,Governor,,D,Maggie Hassan,True,39
Rye,Rockingham,Governor,,D,Maggie Hassan,True,373
Salem,Rockingham,Governor,,D,Maggie Hassan,True,653
Salisbury,Merrimack,Governor,,D,Maggie Hassan,True,41
Sanbornton,Belknap,Governor,,D,Maggie Hassan,True,128
Sandown,Rockingham,Governor,,D,Maggie Hassan,True,155
Sandwich,Carroll,Governor,,D,Maggie Hassan,True,111
Sargent's Purchase,Coos,Governor,,D,Maggie Hassan,True,0
Seabrook,Rockingham,Governor,,D,Maggie Hassan,True,183
Second College Grant,Coos,Governor,,D,Maggie Hassan,True,0
Sharon,Hillsborough,Governor,,D,Maggie Hassan,True,17
Shelburne,Coos,Governor,,D,Maggie Hassan,True,13
Somersworth,Strafford,Governor,,D,Maggie Hassan,True,218
South Hampton,Rockingham,Governor,,D,Maggie Hassan,True,44
Springfield,Sullivan,Governor,,D,Maggie Hassan,True,59
Stark,Coos,Governor,,D,Maggie Hassan,True,24
Stewartstown,Coos,Governor,,D,Maggie Hassan,True,10
Stoddard,Cheshire,Governor,,D,Maggie Hassan,True,42
Strafford,Strafford,Governor,,D,Maggie Hassan,True,167
Stratford,Coos,Governor,,D,Maggie Hassan,True,12
Stratham,Rockingham,Governor,,D,Maggie Hassan,True,482
Success,Coos,Governor,,D,Maggie Hassan,True,0
Sugar Hill,Grafton,Governor,,D,Maggie Hassan,True,42
Sullivan,Cheshire,Governor,,D,Maggie Hassan,True,28
Sunapee,Sullivan,Governor,,D,Maggie Hassan,True,136
Surry,Cheshire,Governor,,D,Maggie Hassan,True,39
Sutton,Merrimack,Governor,,D,Maggie Hassan,True,115
Swanzey,Cheshire,Governor,,D,Maggie Hassan,True,162
Tamworth,Carroll,Governor,,D,Maggie Hassan,True,104
Temple,Hillsborough,Governor,,D,Maggie Hassan,True,53
Thompson & Meserve's Pur.,Coos,Governor,,D,Maggie Hassan,True,0
Thornton,Grafton,Governor,,D,Maggie Hassan,True,79
Tilton,Belknap,Governor,,D,Maggie Hassan,True,119
Troy,Cheshire,Governor,,D,Maggie Hassan,True,53
Tuftonboro,Carroll,Governor,,D,Maggie Hassan,True,86
Unity,Sullivan,Governor,,D,Maggie Hassan,True,36
Wakefield,Carroll,Governor,,D,Maggie Hassan,True,142
Walpole,Cheshire,Governor,,D,Maggie Hassan,True,152
Warner,Merrimack,Governor,,D,Maggie Hassan,True,151
Warren,Grafton,Governor,,D,Maggie Hassan,True,19
Washington,Sullivan,Governor,,D,Maggie Hassan,True,25
Waterville Valley,Grafton,Governor,,D,Maggie Hassan,True,24
Weare,Hillsborough,Governor,,D,Maggie Hassan,True,230
Webster,Merrimack,Governor,,D,Maggie Hassan,True,70
Wentworth,Grafton,Governor,,D,Maggie Hassan,True,14
Wentworth's Location,Coos,Governor,,D,Maggie Hassan,True,2
Westmoreland,Cheshire,Governor,,D,Maggie Hassan,True,71
Whitefield,Coos,Governor,,D,Maggie Hassan,True,72
Wilmot,Merrimack,Governor,,D,Maggie Hassan,True,83
Wilton,Hillsborough,Governor,,D,Maggie Hassan,True,183
Winchester,Cheshire,Governor,,D,Maggie Hassan,True,72
Windham,Rockingham,Governor,,D,Maggie Hassan,True,344
Windsor,Hillsborough,Governor,,D,Maggie Hassan,True,4
Wolfeboro,Carroll,Governor,,D,Maggie Hassan,True,329
Woodstock,Grafton,Governor,,D,Maggie Hassan,True,38
Acworth,Sullivan,Governor,,D,Bill Pearce Kennedy,False,4
Albany,Carroll,Governor,,D,Bill Pearce Kennedy,False,4
Alexandria,Grafton,Governor,,D,Bill Pearce Kennedy,False,19
Allenstown,Merrimack,Governor,,D,Bill Pearce Kennedy,False,30
Alstead,Cheshire,Governor,,D,Bill Pearce Kennedy,False,12
Alton,Belknap,Governor,,D,Bill Pearce Kennedy,False,23
Amherst,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,36
Andover,Merrimack,Governor,,D,Bill Pearce Kennedy,False,19
Antrim,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,16
Ashland,Grafton,Governor,,D,Bill Pearce Kennedy,False,13
At. & Gil. Academy Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Atkinson,Rockingham,Governor,,D,Bill Pearce Kennedy,False,41
Auburn,Rockingham,Governor,,D,Bill Pearce Kennedy,False,22
Barnstead,Belknap,Governor,,D,Bill Pearce Kennedy,False,35
Barrington,Strafford,Governor,,D,Bill Pearce Kennedy,False,32
Bartlett,Carroll,Governor,,D,Bill Pearce Kennedy,False,25
Bath,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Bean's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Bean's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Bedford,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,69
Belmont,Belknap,Governor,,D,Bill Pearce Kennedy,False,28
Bennington,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,5
Benton,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Berlin,Coos,Governor,,D,Bill Pearce Kennedy,False,71
Bethlehem,Grafton,Governor,,D,Bill Pearce Kennedy,False,11
Boscawen,Merrimack,Governor,,D,Bill Pearce Kennedy,False,17
Bow,Merrimack,Governor,,D,Bill Pearce Kennedy,False,18
Bradford,Merrimack,Governor,,D,Bill Pearce Kennedy,False,15
Brentwood,Rockingham,Governor,,D,Bill Pearce Kennedy,False,17
Bridgewater,Grafton,Governor,,D,Bill Pearce Kennedy,False,3
Bristol,Grafton,Governor,,D,Bill Pearce Kennedy,False,35
Brookfield,Carroll,Governor,,D,Bill Pearce Kennedy,False,5
Brookline,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,38
Cambridge,Coos,Governor,,D,Bill Pearce Kennedy,False,1
Campton,Grafton,Governor,,D,Bill Pearce Kennedy,False,25
Canaan,Grafton,Governor,,D,Bill Pearce Kennedy,False,13
Candia,Rockingham,Governor,,D,Bill Pearce Kennedy,False,15
Canterbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,17
Carroll,Coos,Governor,,D,Bill Pearce Kennedy,False,1
Center Harbor,Belknap,Governor,,D,Bill Pearce Kennedy,False,3
Chandler's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Charlestown,Sullivan,Governor,,D,Bill Pearce Kennedy,False,37
Chatham,Carroll,Governor,,D,Bill Pearce Kennedy,False,3
Chester,Rockingham,Governor,,D,Bill Pearce Kennedy,False,17
Chesterfield,Cheshire,Governor,,D,Bill Pearce Kennedy,False,17
Chichester,Merrimack,Governor,,D,Bill Pearce Kennedy,False,12
Claremont,Sullivan,Governor,,D,Bill Pearce Kennedy,False,69
Clarksville,Coos,Governor,,D,Bill Pearce Kennedy,False,2
Colebrook,Coos,Governor,,D,Bill Pearce Kennedy,False,7
Columbia,Coos,Governor,,D,Bill Pearce Kennedy,False,5
Concord,Merrimack,Governor,,D,Bill Pearce Kennedy,False,196
Conway,Carroll,Governor,,D,Bill Pearce Kennedy,False,48
Cornish,Sullivan,Governor,,D,Bill Pearce Kennedy,False,12
Crawford's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Croydon,Sullivan,Governor,,D,Bill Pearce Kennedy,False,1
Cutt's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dalton,Coos,Governor,,D,Bill Pearce Kennedy,False,4
Danbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,58
Danville,Rockingham,Governor,,D,Bill Pearce Kennedy,False,26
Deerfield,Rockingham,Governor,,D,Bill Pearce Kennedy,False,8
Deering,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,4
Derry,Rockingham,Governor,,D,Bill Pearce Kennedy,False,92
Dix's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dixville,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Dorchester,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Dover,Strafford,Governor,,D,Bill Pearce Kennedy,False,125
Dublin,Cheshire,Governor,,D,Bill Pearce Kennedy,False,7
Dummer,Coos,Governor,,D,Bill Pearce Kennedy,False,4
Dunbarton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,11
Durham,Strafford,Governor,,D,Bill Pearce Kennedy,False,30
East Kingston,Rockingham,Governor,,D,Bill Pearce Kennedy,False,8
Easton,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Eaton,Carroll,Governor,,D,Bill Pearce Kennedy,False,9
Effingham,Carroll,Governor,,D,Bill Pearce Kennedy,False,8
Ellsworth,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Enfield,Grafton,Governor,,D,Bill Pearce Kennedy,False,23
Epping,Rockingham,Governor,,D,Bill Pearce Kennedy,False,10
Epsom,Merrimack,Governor,,D,Bill Pearce Kennedy,False,20
Errol,Coos,Governor,,D,Bill Pearce Kennedy,False,5
Erving's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Exeter,Rockingham,Governor,,D,Bill Pearce Kennedy,False,33
Farmington,Strafford,Governor,,D,Bill Pearce Kennedy,False,26
Fitzwilliam,Cheshire,Governor,,D,Bill Pearce Kennedy,False,24
Francestown,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,14
Franconia,Grafton,Governor,,D,Bill Pearce Kennedy,False,3
Franklin,Merrimack,Governor,,D,Bill Pearce Kennedy,False,40
Freedom,Carroll,Governor,,D,Bill Pearce Kennedy,False,12
Fremont,Rockingham,Governor,,D,Bill Pearce Kennedy,False,8
Gilford,Belknap,Governor,,D,Bill Pearce Kennedy,False,46
Gilmanton,Belknap,Governor,,D,Bill Pearce Kennedy,False,20
Gilsum,Cheshire,Governor,,D,Bill Pearce Kennedy,False,4
Goffstown,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,95
Gorham,Coos,Governor,,D,Bill Pearce Kennedy,False,17
Goshen,Sullivan,Governor,,D,Bill Pearce Kennedy,False,3
Grafton,Grafton,Governor,,D,Bill Pearce Kennedy,False,26
Grantham,Sullivan,Governor,,D,Bill Pearce Kennedy,False,17
Green's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Greenfield,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,3
Greenland,Rockingham,Governor,,D,Bill Pearce Kennedy,False,14
Greenville,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,12
Groton,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Hadley's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Hale's Location,Carroll,Governor,,D,Bill Pearce Kennedy,False,0
Hampstead,Rockingham,Governor,,D,Bill Pearce Kennedy,False,33
Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,60
Hampton Falls,Rockingham,Governor,,D,Bill Pearce Kennedy,False,3
Hancock,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,18
Hanover,Grafton,Governor,,D,Bill Pearce Kennedy,False,33
Harrisville,Cheshire,Governor,,D,Bill Pearce Kennedy,False,6
Hart's Location,Carroll,Governor,,D,Bill Pearce Kennedy,False,1
Haverhill,Grafton,Governor,,D,Bill Pearce Kennedy,False,14
Hebron,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Henniker,Merrimack,Governor,,D,Bill Pearce Kennedy,False,26
Hill,Merrimack,Governor,,D,Bill Pearce Kennedy,False,9
Hillsborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,24
Hinsdale,Cheshire,Governor,,D,Bill Pearce Kennedy,False,24
Holderness,Grafton,Governor,,D,Bill Pearce Kennedy,False,14
Hollis,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,26
Hooksett,Merrimack,Governor,,D,Bill Pearce Kennedy,False,48
Hopkinton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,26
Hudson,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,90
Jackson,Carroll,Governor,,D,Bill Pearce Kennedy,False,12
Jaffrey,Cheshire,Governor,,D,Bill Pearce Kennedy,False,18
Jefferson,Coos,Governor,,D,Bill Pearce Kennedy,False,2
Keene,Cheshire,Governor,,D,Bill Pearce Kennedy,False,91
Kensington,Rockingham,Governor,,D,Bill Pearce Kennedy,False,9
Kilkenny,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Kingston,Rockingham,Governor,,D,Bill Pearce Kennedy,False,19
Laconia,Belknap,Governor,,D,Bill Pearce Kennedy,False,45
Lancaster,Coos,Governor,,D,Bill Pearce Kennedy,False,15
Landaff,Grafton,Governor,,D,Bill Pearce Kennedy,False,2
Langdon,Sullivan,Governor,,D,Bill Pearce Kennedy,False,2
Lebanon,Grafton,Governor,,D,Bill Pearce Kennedy,False,72
Lee,Strafford,Governor,,D,Bill Pearce Kennedy,False,18
Lempster,Sullivan,Governor,,D,Bill Pearce Kennedy,False,3
Lincoln,Grafton,Governor,,D,Bill Pearce Kennedy,False,9
Lisbon,Grafton,Governor,,D,Bill Pearce Kennedy,False,6
Litchfield,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,27
Littleton,Grafton,Governor,,D,Bill Pearce Kennedy,False,18
Livermore,Grafton,Governor,,D,Bill Pearce Kennedy,False,0
Londonderry,Rockingham,Governor,,D,Bill Pearce Kennedy,False,69
Loudon,Merrimack,Governor,,D,Bill Pearce Kennedy,False,31
Low & Burbank's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Lyman,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Lyme,Grafton,Governor,,D,Bill Pearce Kennedy,False,7
Lyndeborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,8
Madbury,Strafford,Governor,,D,Bill Pearce Kennedy,False,6
Madison,Carroll,Governor,,D,Bill Pearce Kennedy,False,7
Manchester,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,622
Marlborough,Cheshire,Governor,,D,Bill Pearce Kennedy,False,20
Marlow,Cheshire,Governor,,D,Bill Pearce Kennedy,False,7
Martin's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Mason,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,10
Meredith,Belknap,Governor,,D,Bill Pearce Kennedy,False,33
Merrimack,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,116
Middleton,Strafford,Governor,,D,Bill Pearce Kennedy,False,13
Milan,Coos,Governor,,D,Bill Pearce Kennedy,False,3
Milford,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,54
Millsfield,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Milton,Strafford,Governor,,D,Bill Pearce Kennedy,False,35
Monroe,Grafton,Governor,,D,Bill Pearce Kennedy,False,3
Mont Vernon,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,14
Moultonborough,Carroll,Governor,,D,Bill Pearce Kennedy,False,15
Nashua,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,307
Nelson,Cheshire,Governor,,D,Bill Pearce Kennedy,False,1
New Boston,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,36
New Castle,Rockingham,Governor,,D,Bill Pearce Kennedy,False,4
New Durham,Strafford,Governor,,D,Bill Pearce Kennedy,False,15
New Hampton,Belknap,Governor,,D,Bill Pearce Kennedy,False,10
New Ipswich,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,23
New London,Merrimack,Governor,,D,Bill Pearce Kennedy,False,28
Newbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,18
Newfields,Rockingham,Governor,,D,Bill Pearce Kennedy,False,7
Newington,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Newmarket,Rockingham,Governor,,D,Bill Pearce Kennedy,False,45
Newport,Sullivan,Governor,,D,Bill Pearce Kennedy,False,42
Newton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,14
North Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,13
Northfield,Merrimack,Governor,,D,Bill Pearce Kennedy,False,28
Northumberland,Coos,Governor,,D,Bill Pearce Kennedy,False,14
Northwood,Rockingham,Governor,,D,Bill Pearce Kennedy,False,23
Nottingham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,11
Odell,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Orange,Grafton,Governor,,D,Bill Pearce Kennedy,False,3
Orford,Grafton,Governor,,D,Bill Pearce Kennedy,False,7
Ossipee,Carroll,Governor,,D,Bill Pearce Kennedy,False,9
Pelham,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,35
Pembroke,Merrimack,Governor,,D,Bill Pearce Kennedy,False,35
Peterborough,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,42
Piermont,Grafton,Governor,,D,Bill Pearce Kennedy,False,12
Pinkham's Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Pittsburg,Coos,Governor,,D,Bill Pearce Kennedy,False,5
Pittsfield,Merrimack,Governor,,D,Bill Pearce Kennedy,False,20
Plainfield,Sullivan,Governor,,D,Bill Pearce Kennedy,False,11
Plaistow,Rockingham,Governor,,D,Bill Pearce Kennedy,False,33
Plymouth,Grafton,Governor,,D,Bill Pearce Kennedy,False,14
Portsmouth,Rockingham,Governor,,D,Bill Pearce Kennedy,False,100
Randolph,Coos,Governor,,D,Bill Pearce Kennedy,False,3
Raymond,Rockingham,Governor,,D,Bill Pearce Kennedy,False,32
Richmond,Cheshire,Governor,,D,Bill Pearce Kennedy,False,3
Rindge,Cheshire,Governor,,D,Bill Pearce Kennedy,False,18
Rochester,Strafford,Governor,,D,Bill Pearce Kennedy,False,125
Rollinsford,Strafford,Governor,,D,Bill Pearce Kennedy,False,8
Roxbury,Cheshire,Governor,,D,Bill Pearce Kennedy,False,5
Rumney,Grafton,Governor,,D,Bill Pearce Kennedy,False,9
Rye,Rockingham,Governor,,D,Bill Pearce Kennedy,False,18
Salem,Rockingham,Governor,,D,Bill Pearce Kennedy,False,174
Salisbury,Merrimack,Governor,,D,Bill Pearce Kennedy,False,11
Sanbornton,Belknap,Governor,,D,Bill Pearce Kennedy,False,21
Sandown,Rockingham,Governor,,D,Bill Pearce Kennedy,False,41
Sandwich,Carroll,Governor,,D,Bill Pearce Kennedy,False,8
Sargent's Purchase,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Seabrook,Rockingham,Governor,,D,Bill Pearce Kennedy,False,23
Second College Grant,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Sharon,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,1
Shelburne,Coos,Governor,,D,Bill Pearce Kennedy,False,4
Somersworth,Strafford,Governor,,D,Bill Pearce Kennedy,False,47
South Hampton,Rockingham,Governor,,D,Bill Pearce Kennedy,False,1
Springfield,Sullivan,Governor,,D,Bill Pearce Kennedy,False,8
Stark,Coos,Governor,,D,Bill Pearce Kennedy,False,3
Stewartstown,Coos,Governor,,D,Bill Pearce Kennedy,False,5
Stoddard,Cheshire,Governor,,D,Bill Pearce Kennedy,False,3
Strafford,Strafford,Governor,,D,Bill Pearce Kennedy,False,8
Stratford,Coos,Governor,,D,Bill Pearce Kennedy,False,4
Stratham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,16
Success,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Sugar Hill,Grafton,Governor,,D,Bill Pearce Kennedy,False,1
Sullivan,Cheshire,Governor,,D,Bill Pearce Kennedy,False,3
Sunapee,Sullivan,Governor,,D,Bill Pearce Kennedy,False,15
Surry,Cheshire,Governor,,D,Bill Pearce Kennedy,False,1
Sutton,Merrimack,Governor,,D,Bill Pearce Kennedy,False,12
Swanzey,Cheshire,Governor,,D,Bill Pearce Kennedy,False,34
Tamworth,Carroll,Governor,,D,Bill Pearce Kennedy,False,12
Temple,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,8
Thompson & Meserve's Pur.,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Thornton,Grafton,Governor,,D,Bill Pearce Kennedy,False,17
Tilton,Belknap,Governor,,D,Bill Pearce Kennedy,False,41
Troy,Cheshire,Governor,,D,Bill Pearce Kennedy,False,12
Tuftonboro,Carroll,Governor,,D,Bill Pearce Kennedy,False,12
Unity,Sullivan,Governor,,D,Bill Pearce Kennedy,False,12
Wakefield,Carroll,Governor,,D,Bill Pearce Kennedy,False,13
Walpole,Cheshire,Governor,,D,Bill Pearce Kennedy,False,31
Warner,Merrimack,Governor,,D,Bill Pearce Kennedy,False,14
Warren,Grafton,Governor,,D,Bill Pearce Kennedy,False,5
Washington,Sullivan,Governor,,D,Bill Pearce Kennedy,False,1
Waterville Valley,Grafton,Governor,,D,Bill Pearce Kennedy,False,5
Weare,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,19
Webster,Merrimack,Governor,,D,Bill Pearce Kennedy,False,7
Wentworth,Grafton,Governor,,D,Bill Pearce Kennedy,False,3
Wentworth's Location,Coos,Governor,,D,Bill Pearce Kennedy,False,0
Westmoreland,Cheshire,Governor,,D,Bill Pearce Kennedy,False,8
Whitefield,Coos,Governor,,D,Bill Pearce Kennedy,False,12
Wilmot,Merrimack,Governor,,D,Bill Pearce Kennedy,False,15
Wilton,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,21
Winchester,Cheshire,Governor,,D,Bill Pearce Kennedy,False,22
Windham,Rockingham,Governor,,D,Bill Pearce Kennedy,False,25
Windsor,Hillsborough,Governor,,D,Bill Pearce Kennedy,False,2
